listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,dias_pmin,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade,dias_disponiveis,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,faixa_prioridade,status_operacional,score_risco_bruto
NEB0103,Blumenau-Central-apartamento-SUP-2Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Velha",4,370,7438.71,56,7589.34,2025-10,0.4444,0.5465,12,31,652.25,183.67,6,0,2025-10-21,0.98,2609.0,150.6300000000001,berlinda,6,1.0,8540.73,7928.447688,3.64540422487331,14.327485380116958,Baixa,🟢 Abaixo viável,
MRE1101,Porto_Belo-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, Pereque",3,196,2569.08,25,2627.78,2025-10,0.6786,0.3451,19,31,161.89,139.25,8,0,2025-10-21,0.98,485.66999999999996,58.70000000000027,berlinda,8,1.0,3683.08,3325.0404,3.110600963550996,10.23391812865497,Baixa,🟢 Abaixo viável,
NWT0706,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,154,4524.59,37,5117.0,2025-10,0.6774,0.6892,21,31,287.81,280.0,7,0,2025-10-21,0.88,0.0,592.4099999999999,berlinda,7,3.0,6484.59,5852.294,10.805471956224347,75.14619883040936,Alta,🟢 Abaixo viável,
NWT0906,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,190,4259.46,37,5117.0,2025-10,0.6333,0.6892,19,31,256.95,258.0,6,0,2025-10-21,0.83,256.95,857.54,berlinda,6,4.0,5807.46,5239.8084,10.809327731092436,75.43859649122807,Alta,🟢 Abaixo viável,
NWT1021,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",2,168,4299.95,37,5117.0,2025-10,0.5517,0.6892,16,31,369.25,280.0,3,0,2025-10-21,0.84,738.5,817.0500000000002,berlinda,3,3.0,5139.95,4763.378,14.902872777017786,92.10526315789474,Crítico,🟠 Abaixo precisa esforço,
JBV173,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1667,6177.14,25,7692.08,2025-10,0.7097,0.6044,22,31,350.5,262.5,4,0,2025-10-21,0.8,0.0,1514.9399999999996,berlinda,4,6.0,7227.14,6922.325000000001,8.616476297698409,62.28070175438597,Alta,🟠 Abaixo precisa esforço,
NWT0805,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,299,4139.56,37,5117.0,2025-10,0.5484,0.6892,17,31,282.59,307.86,7,0,2025-10-21,0.81,0.0,977.4399999999996,berlinda,7,4.0,6294.58,5321.372968000001,14.701713816689457,91.81286549707602,Crítico,🟢 Abaixo viável,
BDR521,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",1,1254,2654.76,21,2953.81,2025-10,0.7333,0.6084,22,31,156.27,148.0,2,0,2025-10-21,0.9,156.27,299.0499999999997,berlinda,2,3.0,2950.76,2871.8168,4.994611479185634,28.654970760233915,Média,🟠 Abaixo precisa esforço,
OAG0820,Sao_Paulo-Pinheiros-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Cerqueira César",2,337,4796.31,261,5042.41,2025-10,0.7241,0.6417,21,31,277.05,200.0,5,0,2025-10-21,0.95,554.1,246.09999999999945,berlinda,5,2.0,5796.31,5520.41,4.880602727663944,27.485380116959064,Média,🟢 Abaixo viável,
PGL0301,Florianopolis-Canasvieiras_Perto-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",8,14,6632.47,10,6983.89,2025-10,0.9565,0.4745,22,31,357.36,,0,0,2025-10-21,0.95,2858.88,351.4200000000001,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
BLB1004,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",1,324,3066.19,212,3336.95,2025-10,0.7333,0.565,22,31,157.36,166.8,5,0,2025-10-21,0.92,157.36,270.75999999999976,berlinda,5,2.0,3900.19,3677.7622,6.76707292587542,46.198830409356724,Média,🟢 Abaixo viável,
SPT0505,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,491,4832.84,47,5936.82,2025-10,0.4194,0.5548,13,31,434.92,140.17,6,15,2025-10-21,0.81,0.0,1103.9799999999996,berlinda,6,8.0,5673.860000000001,5185.563788,3.258160020852915,11.695906432748536,Baixa,🟠 Abaixo precisa esforço,
JSM0103,Salvador-Flamengo-apartamento-SUP-2Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Stella Maris",0,29,2801.13,51,3335.81,2025-10,0.6452,0.5928,20,31,176.15,163.0,3,0,2025-10-21,0.84,0.0,534.6799999999998,berlinda,3,4.0,3290.13,3116.6328000000003,6.531610013759775,43.27485380116959,Média,🟠 Abaixo precisa esforço,
NWT0815,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,155,4806.53,37,5117.0,2025-10,0.6667,0.6892,20,31,285.6,280.0,1,0,2025-10-21,0.94,285.6,310.47000000000025,berlinda,1,2.0,5086.53,4993.206,8.494391244870048,61.111111111111114,Alta,🟠 Abaixo precisa esforço,
NWT1022,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,168,4380.68,37,5117.0,2025-10,0.6333,0.6892,19,31,276.63,280.0,5,0,2025-10-21,0.86,276.63,736.3199999999997,berlinda,5,3.0,5780.68,5267.3,13.430369357045139,88.59649122807018,Crítico,🟢 Abaixo viável,
YVD1301,Balneario_Camboriu-Intermediario-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",6,609,3012.44,42,3735.01,2025-10,0.44,0.4197,11,31,230.0,165.0,1,0,2025-10-21,0.81,1380.0,722.5700000000002,berlinda,1,5.0,3177.44,3085.04,6.384135517709459,40.058479532163744,Média,🟠 Abaixo precisa esforço,
GDP0107,Brasilia-Asa_Sul-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Sul",2,614,3348.4,120,3780.75,2025-10,0.6552,0.7487,19,31,202.85,242.4,5,0,2025-10-21,0.89,405.7,432.3499999999999,berlinda,5,2.0,4560.4,4142.5024,13.859900813330682,88.88888888888889,Crítico,🟢 Abaixo viável,
HAL103,Florianopolis-Novo_Campeche-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",3,789,4510.22,43,5304.0,2025-10,0.75,0.6101,21,31,275.95,214.67,3,3,2025-10-21,0.85,827.8499999999999,793.7799999999997,berlinda,3,4.0,5154.2300000000005,4993.2275,8.031709681372549,56.72514619883041,Alta,🟠 Abaixo precisa esforço,
RUP0805,Blumenau-Central-apartamento-SUP-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Escola Agrícola",0,371,6731.35,78,8207.84,2025-10,0.5484,0.5766,17,31,456.35,192.33,3,0,2025-10-21,0.82,0.0,1476.4899999999998,berlinda,3,8.0,7308.34,7047.771316,4.324726750582368,22.514619883040936,Média,🟠 Abaixo precisa esforço,
SFR0401,Bombinhas-Centro-apartamento-SUP-1Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",0,6,2126.85,32,2630.32,2025-10,0.5161,0.5484,16,31,143.13,173.0,5,0,2025-10-21,0.81,0.0,503.47000000000025,berlinda,5,3.0,2991.85,2573.2765,11.037986506077846,76.90058479532163,Alta,🟠 Abaixo precisa esforço,
SPJ0106,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,279,4789.58,19,5697.89,2025-10,0.871,0.6141,27,31,218.59,,0,0,2025-10-21,0.84,0.0,908.3100000000004,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
SPJ0202,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,485,4680.12,19,5697.89,2025-10,0.9032,0.6141,28,31,205.86,,0,0,2025-10-21,0.82,0.0,1017.7700000000004,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
HOA0704,Salvador-Ondina_Rio_Vermelho-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Ondina",2,70,2548.79,64,2676.52,2025-10,0.6897,0.5216,20,31,168.55,130.0,4,0,2025-10-21,0.95,337.1,127.73000000000002,berlinda,4,1.0,3068.79,2907.434,6.2039140376309545,38.59649122807017,Média,🟢 Abaixo viável,
ILH106,Florianopolis-Canasvieiras_Perto-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",9,768,5822.93,10,6983.89,2025-10,0.9091,0.4745,20,31,381.85,250.0,1,0,2025-10-21,0.83,3436.65,1160.96,berlinda,1,5.0,6072.93,6050.205,8.311700212918588,60.23391812865497,Alta,🟠 Abaixo precisa esforço,
PRM007,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-2Q,Carteira 2,BA,"Santa Cruz Cabrália, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",3,527,3764.48,44,4249.44,2025-10,0.5357,0.5945,15,31,276.6,216.0,3,0,2025-10-21,0.89,829.8000000000001,484.9599999999996,berlinda,3,3.0,4412.48,4111.6136,8.216875635377825,59.06432748538012,Alta,🟠 Abaixo precisa esforço,
PTB0105,Cabo_Frio-Pero_Longe-casa-JR-2Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, OGIVA",2,259,2698.61,12,2845.48,2025-10,0.5862,0.4934,17,31,177.47,135.0,6,0,2025-10-21,0.95,354.94,146.8699999999999,berlinda,6,2.0,3508.61,3173.4320000000002,3.4840255422635167,12.865497076023392,Baixa,🟢 Abaixo viável,
RES201,Florianopolis-Ingleses_Praia-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,827,2136.02,30,2290.64,2025-10,0.3226,0.4867,10,31,253.9,,0,26,2025-10-21,0.93,0.0,154.6199999999999,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
IAA0502,Recife-Boa_Viagem-apartamento-TOP-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",2,567,4632.05,53,4913.61,2025-10,0.8966,0.7065,26,31,214.38,,0,0,2025-10-21,0.94,428.76,281.5599999999995,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
SBA0401,Maceio-Jatiuca-apartamento-JR-3Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Jatiúca",9,607,3470.46,18,4214.09,2025-10,0.7273,0.6272,16,31,321.13,,0,0,2025-10-21,0.82,2890.17,743.6300000000001,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
VLR301,Florianopolis-Centrao-apartamento-SUP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,957,2954.64,121,3639.7,2025-10,0.7419,0.5492,23,31,151.78,135.71,7,0,2025-10-21,0.81,0.0,685.06,berlinda,7,6.0,3904.6099999999997,3659.422743,4.257195767050397,21.34502923976608,Média,🟢 Abaixo viável,
CUA001,Urubici-Geral-casa-JR-1Q,Carteira 3,SC,"Urubici, SC","Urubici, SC, Área Rural",0,534,831.33,23,973.25,2025-10,0.2258,0.126,7,31,129.86,126.9,10,0,2025-10-21,0.85,0.0,141.91999999999996,berlinda,10,2.0,2100.33,1117.8702,9.252323657847416,66.66666666666666,Alta,🟢 Abaixo viável,
ERT0210,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,250,4834.14,22,5427.42,2025-10,0.8387,0.5947,26,31,233.31,225.0,2,0,2025-10-21,0.89,0.0,593.2799999999997,berlinda,2,3.0,5284.14,5211.555,8.198370496478987,58.47953216374269,Alta,🟠 Abaixo precisa esforço,
ILC3103,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1463,7720.53,16,7795.73,2025-10,0.7742,0.5768,24,31,403.13,342.8,5,0,2025-10-21,0.99,0.0,75.19999999999982,berlinda,5,1.0,9434.529999999999,9047.5088,3.3067538254916378,11.988304093567251,Baixa,🟢 Abaixo viável,
RSM0023,Porto_Seguro-Pataxos-casa-JR-3Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Praia de Taperapuan",8,90,3382.33,24,3469.64,2025-10,0.6957,0.5019,16,31,266.69,200.0,1,0,2025-10-21,0.97,2133.52,87.30999999999995,berlinda,1,1.0,3582.33,3521.47,5.0327987918054875,29.239766081871345,Média,🟢 Abaixo viável,
SPJ0401,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,353,4587.63,19,5697.89,2025-10,0.871,0.6141,27,31,199.22,161.0,3,0,2025-10-21,0.81,0.0,1110.2600000000002,berlinda,3,7.0,5070.63,5008.323,4.481655490014724,23.684210526315788,Média,🟠 Abaixo precisa esforço,
CNB007,Especial-CNB-casa-TOP-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,565,5090.12,17,5558.23,2025-10,0.3226,0.558,10,31,606.6,474.4,10,7,2025-10-21,0.92,0.0,468.1099999999997,berlinda,10,1.0,9834.119999999999,6620.5344,39.95361544952257,98.83040935672514,Crítico,🟢 Abaixo viável,
CSD0101,Bombinhas-Bombas-apartamento-SUP-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",9,337,3067.98,16,3095.15,2025-10,0.8182,0.372,18,31,203.11,130.0,1,0,2025-10-21,0.99,1827.9900000000002,27.170000000000073,berlinda,1,1.0,3197.98,3174.346,1.1411724795244202,1.461988304093567,Baixa,🟢 Abaixo viável,
JBV207,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",8,391,8790.76,31,9849.29,2025-10,0.9565,0.7636,22,31,515.77,,0,0,2025-10-21,0.89,4126.16,1058.5300000000007,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
NWT0714,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,155,5046.76,37,5117.0,2025-10,0.7097,0.6892,22,31,286.05,280.0,2,0,2025-10-21,0.99,0.0,70.23999999999978,berlinda,2,1.0,5606.76,5444.192,3.843502051983572,14.912280701754385,Baixa,🟢 Abaixo viável,
NWT0812,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,155,4826.64,37,5117.0,2025-10,0.6129,0.6892,19,31,301.42,280.0,4,0,2025-10-21,0.94,0.0,290.3599999999997,berlinda,4,2.0,5946.64,5513.088000000001,7.944186046511619,56.14035087719298,Alta,🟢 Abaixo viável,
VDB0201,Gramado-Centro-apartamento-SUP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",2,230,4603.33,90,5230.69,2025-10,0.6207,0.488,18,31,365.56,391.0,3,0,2025-10-21,0.88,731.12,627.3599999999997,berlinda,3,2.0,5776.33,5331.4111,23.44793516725326,97.36842105263158,Crítico,🟢 Abaixo viável,
RPV0308,Maceio-Jatiuca-apartamento-SUP-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Ponta Verde",10,105,2790.88,102,3134.05,2025-10,1.0,0.6787,21,31,178.95,,0,0,2025-10-21,0.89,1789.5,343.1700000000001,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
RVG101,Florianopolis-Ingleses_Norte-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",6,519,5053.17,12,5798.87,2025-10,0.84,0.4704,21,31,325.71,250.0,1,0,2025-10-21,0.87,1954.2599999999998,745.6999999999998,berlinda,1,3.0,5303.17,5263.17,10.716168264966562,74.26900584795322,Alta,🟠 Abaixo precisa esforço,
VST004,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",1,92,2732.52,45,2754.3,2025-10,0.4333,0.1919,13,31,253.38,160.0,4,0,2025-10-21,0.99,253.38,21.7800000000002,berlinda,4,1.0,3372.52,3009.832,1.2652216534146723,1.7543859649122806,Baixa,🟢 Abaixo viável,
ARN0104,Bombinhas-Centro-apartamento-TOP-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Quatro Ilhas",6,503,3330.32,11,3381.3,2025-10,0.6,0.3074,15,31,252.13,200.75,8,0,2025-10-21,0.98,1512.78,50.98000000000002,berlinda,8,1.0,4936.32,4293.92,3.0267160559548105,8.771929824561402,Baixa,🟢 Abaixo viável,
CBLS0102,Brasilia-Vila_Planalto-apartamento-TOP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Setor de Clubes Esportivos Sul",0,146,5794.83,15,6050.16,2025-10,0.7742,0.6604,24,31,287.33,238.5,2,0,2025-10-21,0.96,0.0,255.32999999999993,berlinda,2,2.0,6271.83,6164.1234,5.032611121028203,28.947368421052634,Média,🟢 Abaixo viável,
JBM201,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",3,1940,4764.92,22,5427.42,2025-10,0.9643,0.5947,27,31,227.07,,0,0,2025-10-21,0.88,681.21,662.5,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
CHR025,Florianopolis-Jurere_Longe-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",7,173,2770.36,16,2888.51,2025-10,0.7083,0.3907,17,31,202.29,,0,22,2025-10-21,0.96,1416.03,118.15000000000009,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
CPL025,Canela-Catedral-apartamento-TOP-1Q,Carteira 4,RS,"Canela, RS","Canela, RS, Centro",0,175,2114.74,35,2591.28,2025-10,0.4194,0.4067,13,31,214.31,200.67,6,0,2025-10-21,0.82,0.0,476.5400000000004,berlinda,6,3.0,3318.7599999999998,2619.7059879999997,12.301164135099265,85.08771929824562,Crítico,🟢 Abaixo viável,
GMB0414,Brasilia-Setor_Hoteleiro-apartamento-TOP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",0,660,5329.53,20,6079.9,2025-10,0.7742,0.689,24,31,282.46,317.0,2,9,2025-10-21,0.88,0.0,750.3699999999999,berlinda,2,3.0,5963.53,5820.3728,13.041184339654707,86.54970760233918,Crítico,🟠 Abaixo precisa esforço,
ILC1212,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",3,650,6301.78,16,7795.73,2025-10,0.6786,0.5768,19,31,404.58,500.0,4,8,2025-10-21,0.81,1213.74,1493.9499999999998,berlinda,4,3.0,8301.779999999999,7658.98,31.939493372226398,98.53801169590643,Crítico,🟠 Abaixo precisa esforço,
