listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,dias_pmin,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade
NOR0204,Brasilia-Asa_Norte-apartamento-SUP-1Q,Carteira 1_sys-price,DF,"Brasília, DF","Brasília, DF, Asa Norte",2,767,4082.18,109,3630.22,2025-11,0.8929,0.7213,25,30,182.36,,0,0,2025-11-17,1.12,364.72,-451.96000000000004,ok
NWT0616,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,215,5411.25,41,4882.8,2025-11,0.7333,0.6137,22,30,274.91,259.0,2,0,2025-11-17,1.11,0.0,-528.4499999999998,ok
NWT1217,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",3,150,4061.69,41,4882.8,2025-11,0.6296,0.6137,17,30,297.65,281.33,3,0,2025-11-17,0.83,892.9499999999999,821.1100000000001,berlinda
NWT1407,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,78,4283.13,41,4882.8,2025-11,0.5333,0.6137,16,30,330.0,300.83,6,0,2025-11-17,0.88,0.0,599.6700000000001,berlinda
OKA102,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,1053,3965.45,30,2674.73,2025-11,0.7,0.626,21,30,226.43,246.75,4,0,2025-11-17,1.48,0.0,-1290.7199999999998,ok
PSD101,Florianopolis-Jurere_Tradicional-apartamento-SIM-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1990,3492.96,16,3094.45,2025-11,0.6,0.5256,18,30,273.06,211.0,3,0,2025-11-17,1.13,0.0,-398.5100000000002,ok
PSO0301,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",9,13,1483.24,17,2238.48,2025-11,0.4762,0.4378,10,30,182.1,144.83,6,0,2025-11-17,0.66,1638.8999999999999,755.24,atenção
SBA0401,Maceio-Jatiuca-apartamento-JR-3Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Jatiúca",14,638,1944.95,14,4613.85,2025-11,0.625,0.5744,10,30,223.3,195.75,4,0,2025-11-17,0.42,3126.2000000000003,2668.9000000000005,crítico
SCO0005,Florianopolis-Campeche-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,127,1119.9,23,2255.51,2025-11,0.3333,0.5609,10,30,141.9,163.0,9,0,2025-11-17,0.5,0.0,1135.6100000000001,crítico
SPJ0502,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,383,5530.69,16,5903.8,2025-11,0.7667,0.6696,23,30,301.35,197.5,4,0,2025-11-17,0.94,0.0,373.1100000000006,berlinda
TPS205,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,822,2920.74,22,4192.76,2025-11,0.6,0.6,18,30,198.44,270.0,5,0,2025-11-17,0.7,0.0,1272.0200000000004,atenção
TXP1916,Goiania-Central-apartamento-TOP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,456,4279.75,54,2402.71,2025-11,0.7333,0.4607,22,30,200.46,245.33,3,0,2025-11-17,1.78,0.0,-1877.04,ok
VLR301,Florianopolis-Centrao-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,988,2781.92,125,3496.05,2025-11,0.5667,0.5003,17,30,195.29,161.4,10,0,2025-11-17,0.8,0.0,714.1300000000001,atenção
VST027,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",1,67,3471.3,51,3596.78,2025-11,0.6207,0.2412,18,30,237.44,171.29,7,0,2025-11-17,0.97,237.44,125.48000000000002,berlinda
BPM0807,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,610,4197.07,206,3756.26,2025-11,0.7667,0.6252,23,30,209.39,202.5,6,0,2025-11-17,1.12,0.0,-440.8099999999995,ok
CAC025,Florianopolis-Ingleses_Praia-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,205,992.45,51,3113.13,2025-11,0.2,0.4184,6,30,218.83,262.08,13,0,2025-11-17,0.32,0.0,2120.6800000000003,crítico
CNB003,Especial-CNB-casa-TOP-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,598,10817.63,16,5403.48,2025-11,0.6,0.543,18,30,621.0,413.6,5,5,2025-11-17,2.0,0.0,-5414.15,meta_subestimada
COB0710,Sao_Paulo-Brooklin-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Santo Amaro",0,32,3799.85,297,4078.3,2025-11,0.5667,0.634,17,30,228.31,168.0,4,0,2025-11-17,0.93,0.0,278.4500000000003,berlinda
EGF000,Garopaba-Centro-casa-JR-3Q,Carteira 6,SC,"Garopaba, SC","Garopaba, SC, Ferrugem",8,579,4193.02,16,2603.44,2025-11,0.5455,0.2575,12,30,392.25,390.0,3,26,2025-11-17,1.61,3138.0,-1589.5800000000004,ok
EMA101,Cabo_Frio-Centro-apartamento-SUP-2Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Centro",1,1096,2334.22,94,4216.61,2025-11,0.3793,0.5479,11,30,245.0,194.67,3,6,2025-11-17,0.55,245.0,1882.3899999999999,atenção
ESA901,Balneario_Camboriu-Norte-apartamento-JR-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",5,890,4511.66,20,5885.24,2025-11,0.64,0.5347,16,30,290.38,181.86,7,0,2025-11-17,0.77,1451.9,1373.58,atenção
ESP0301,Florianopolis-Jurere_Internacional-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,54,4380.71,26,6528.89,2025-11,0.5,0.5255,15,30,343.93,281.63,8,0,2025-11-17,0.67,0.0,2148.1800000000003,atenção
ISC1511,Sao_Paulo-Republica-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Vila Buarque",0,499,3892.13,105,4584.01,2025-11,0.7333,0.6841,22,30,220.18,142.75,4,0,2025-11-17,0.85,0.0,691.8800000000001,berlinda
JBV173,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1698,8826.69,25,9382.13,2025-11,0.7667,0.6404,23,30,491.0,446.5,4,0,2025-11-17,0.94,0.0,555.4399999999987,berlinda
JBV179,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",3,789,9344.92,25,9382.13,2025-11,0.7037,0.6404,19,30,704.11,458.0,2,0,2025-11-17,1.0,2112.33,37.20999999999913,berlinda
MHFA1204,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,479,3122.94,10,3496.69,2025-11,0.6667,0.3962,20,30,185.35,206.89,9,1,2025-11-17,0.89,0.0,373.75,berlinda
NWT0805,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,330,6514.85,41,4882.8,2025-11,0.6667,0.6137,20,30,377.55,280.0,4,0,2025-11-17,1.33,0.0,-1632.0500000000002,ok
NWT1222,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",4,326,6168.11,41,4882.8,2025-11,0.6923,0.6137,18,30,472.33,298.29,7,0,2025-11-17,1.26,1889.32,-1285.3099999999995,ok
POL406,Balneario_Camboriu-Centro-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,415,6059.33,80,4092.52,2025-11,0.7,0.4612,21,30,346.05,166.67,3,0,2025-11-17,1.48,0.0,-1966.81,ok
PRY0101,Porto_Seguro-Pataxos-apartamento-SUP-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Taperapuã",0,17,3783.66,38,3825.79,2025-11,0.7333,0.4272,22,30,224.27,313.0,6,6,2025-11-17,0.99,0.0,42.13000000000011,berlinda
PSMC003,Camaçari-Monte_Gordo-apartamento-SUP-2Q,Carteira 2,BA,"Camaçari, BA","Camaçari, BA, Guarajuba",9,107,1681.24,21,3510.5,2025-11,0.2857,0.3694,6,30,324.67,313.0,9,24,2025-11-17,0.48,2922.03,1829.26,crítico
RFM0019,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-2Q,Carteira 2,BA,"Santa Cruz Cabrália, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",0,367,0.0,45,3164.12,2025-11,0.0,0.429,0,30,0.0,250.0,13,30,2025-11-17,0.0,0.0,3164.12,crítico
ROT1001,Itapema-Meia_Praia-Sul-apartamento-JR-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",11,676,1769.55,16,2829.97,2025-11,0.6316,0.5339,12,30,172.5,112.83,6,0,2025-11-17,0.63,1897.5,1060.4199999999998,atenção
RTG208,Florianopolis-Ingleses_Norte-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",1,1761,3916.21,72,2760.26,2025-11,0.7241,0.346,21,30,249.09,216.0,6,0,2025-11-17,1.42,249.09,-1155.9499999999998,ok
SOT0202,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,277,4810.16,19,6624.43,2025-11,0.5667,0.6573,17,30,411.29,464.0,2,0,2025-11-17,0.73,0.0,1814.2700000000004,atenção
VEC120,Bombinhas-Centro-apartamento-SUP-1Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",0,1040,5156.78,35,3520.7,2025-11,0.9333,0.5944,28,30,250.14,160.0,1,0,2025-11-17,1.46,0.0,-1636.08,ok
VENB504,Porto_Alegre-Cidade_Baixa-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Azenha",4,778,1494.46,42,2688.12,2025-11,0.4231,0.5428,11,30,152.91,140.0,7,0,2025-11-17,0.56,611.64,1193.6599999999999,atenção
VLP0222,Mata_de_Sao_Joao-Praia_do_Forte_Longe-apartamento-SUP-1Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Açu da Torre",3,680,2765.78,95,4382.06,2025-11,0.4444,0.4737,12,30,275.08,252.18,11,0,2025-11-17,0.63,825.24,1616.2800000000002,atenção
WBU3015,Goiania-Central-apartamento-TOP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",9,232,1916.98,54,2402.71,2025-11,0.619,0.4607,13,30,171.77,181.83,6,0,2025-11-17,0.8,1545.93,485.73,atenção
AST0103,Porto_Seguro-Pataxos-apartamento-JR-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Taperapuan",0,316,1744.48,42,1757.91,2025-11,0.3333,0.2825,10,30,194.8,136.11,9,0,2025-11-17,0.99,0.0,13.430000000000064,berlinda
CVKB0006,São_Miguel_dos_Milagres-Geral-apartamento-SUP-1Q,Carteira 2,AL,"São Miguel dos Milagres, AL","São Miguel dos Milagres, AL, Centro",0,408,5839.61,16,4448.73,2025-11,0.7,0.5517,21,30,314.95,240.0,4,0,2025-11-17,1.31,0.0,-1390.88,ok
DNAB1503,Goiania-Central-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",1,772,2011.1,150,2169.41,2025-11,0.4483,0.4376,13,30,188.31,190.8,10,30,2025-11-17,0.93,188.31,158.30999999999995,berlinda
EDF1303,Salvador-Ondina_Rio_Vermelho-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Rio Vermelho",1,8,3236.07,34,3908.09,2025-11,0.5862,0.6272,17,30,196.95,192.0,8,0,2025-11-17,0.83,196.95,672.02,berlinda
EUB1006,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,262,3269.04,206,3756.26,2025-11,0.6333,0.6252,19,30,213.63,181.0,8,0,2025-11-17,0.87,0.0,487.22000000000025,berlinda
IFT1108,Itapema-Meia_Praia-Norte-apartamento-TOP-1Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0,248,2590.07,21,3163.06,2025-11,0.5667,0.3937,17,30,180.71,140.9,10,3,2025-11-17,0.82,0.0,572.9899999999998,berlinda
MHF0607,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,494,1616.31,17,3496.4,2025-11,0.1667,0.5558,5,30,383.0,350.0,9,27,2025-11-17,0.46,0.0,1880.0900000000001,crítico
MHF0802,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",1,27,4458.57,21,3382.04,2025-11,0.6552,0.3353,19,30,288.89,270.88,8,0,2025-11-17,1.32,288.89,-1076.5299999999997,ok
NAT0202,Cabo_Frio-Pero_Longe-casa-JR-4Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Praia do Peró",2,64,1473.15,32,3498.1,2025-11,0.1071,0.335,3,30,675.0,275.5,8,0,2025-11-17,0.42,1350.0,2024.9499999999998,crítico
NWT0601,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,215,6974.57,41,4882.8,2025-11,0.9333,0.6137,28,30,300.64,296.5,2,0,2025-11-17,1.43,0.0,-2091.7699999999995,ok
NWT0904,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,221,5789.92,41,4882.8,2025-11,0.8,0.6137,24,30,298.83,304.83,6,0,2025-11-17,1.19,0.0,-907.1199999999999,ok
NWT1013,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",11,185,3652.48,41,4882.8,2025-11,0.7895,0.6137,15,30,302.13,286.0,2,0,2025-11-17,0.75,3323.43,1230.3200000000002,atenção
PLO0007,Jaguaruna-Camacho-apartamento-SUP-1Q,Carteira 6,SC,"Jaguaruna, SC","Jaguaruna, SC, Centro",0,32,549.97,9,1182.5,2025-11,0.1667,0.2322,5,30,156.6,92.8,10,0,2025-11-17,0.47,0.0,632.53,crítico
PSO0905,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,93,4558.4,17,2238.48,2025-11,0.8667,0.4378,26,30,214.42,189.33,3,0,2025-11-17,2.04,0.0,-2319.9199999999996,meta_subestimada
REH0203,Florianopolis-Barra_da_Lagoa-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Barra da Lagoa",9,66,2770.34,37,4250.18,2025-11,0.5714,0.5636,12,30,299.75,246.5,8,0,2025-11-17,0.65,2697.75,1479.8400000000001,atenção
RIG0102,Florianopolis-Ingleses_Praia-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",10,705,9624.57,20,6549.97,2025-11,0.95,0.4136,19,30,772.63,588.0,1,0,2025-11-17,1.47,7726.3,-3074.5999999999995,ok
SPJ0205,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",1,517,6619.4,16,5903.8,2025-11,0.8276,0.6696,24,30,345.33,287.67,3,0,2025-11-17,1.12,345.33,-715.5999999999995,ok
STG2085,Imbituba-Praia_do_Rosa-casa-SUP-5Q,Carteira 6,SC,"Garopaba, SC","Garopaba, SC, Grama",10,1200,3694.32,12,7046.33,2025-11,0.15,0.3727,3,30,1350.0,354.13,8,0,2025-11-17,0.52,13500.0,3352.0099999999998,atenção
TSO0311,Balneario_Camboriu-Longe-apartamento-MASTER-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Estados",1,108,4884.77,34,5228.14,2025-11,0.5172,0.5631,15,30,400.8,255.63,8,0,2025-11-17,0.93,400.8,343.3699999999999,berlinda
VST015,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos pinheiros",6,123,2873.22,51,3596.78,2025-11,0.5833,0.2412,14,30,228.0,164.5,6,0,2025-11-17,0.8,1368.0,723.5600000000004,atenção
BTI003,Ubatuba-Praia_Grande-apartamento-SIM-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Praia Grande",0,634,3823.14,42,3029.24,2025-11,0.6667,0.3503,20,30,226.8,206.71,7,0,2025-11-17,1.26,0.0,-793.9000000000001,ok
CET1702,Balneario_Camboriu-Centro-apartamento-TOP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,1108,10351.7,48,6228.8,2025-11,0.9,0.5099,27,30,450.19,238.33,3,0,2025-11-17,1.66,0.0,-4122.900000000001,ok
CNA007,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,1016,11074.77,25,9000.13,2025-11,0.5,0.4689,15,30,845.73,635.0,9,0,2025-11-17,1.23,0.0,-2074.6400000000012,ok
EHI0802,Itajai-Praia_Brava-apartamento-MASTER-2Q,Carteira 6,SC,"Itajaí, SC","Itajaí, SC, Praia Brava",0,155,9475.56,14,6330.5,2025-11,1.0,0.6243,30,30,376.93,,0,0,2025-11-17,1.5,0.0,-3145.0599999999995,ok
FLT0002,Florianopolis-Centrao-apartamento-SIM-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,211,3010.59,12,2030.94,2025-11,0.8,0.4096,24,30,135.71,110.4,5,0,2025-11-17,1.48,0.0,-979.6500000000001,ok
IDA101,Florianopolis-Ingleses_Norte-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,682,5460.89,73,2800.53,2025-11,0.6333,0.3509,19,30,340.95,287.67,3,0,2025-11-17,1.95,0.0,-2660.36,ok
ILC2414,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1242,11372.78,16,10274.6,2025-11,0.7667,0.614,23,30,601.65,608.75,4,4,2025-11-17,1.11,0.0,-1098.1800000000003,ok
MBI022,Pocos_de_Caldas-Geral-apartamento-SUP-3Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, Jardim Bandeirantes",0,764,1632.5,13,1956.23,2025-11,0.2667,0.3285,8,30,240.13,207.5,8,0,2025-11-17,0.83,0.0,323.73,berlinda
NWT1005,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,199,5549.19,41,4882.8,2025-11,0.6552,0.6137,19,30,361.3,294.88,8,0,2025-11-17,1.14,361.3,-666.3899999999994,ok
NWT1423,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,285,5750.83,41,4882.8,2025-11,0.7,0.6137,21,30,325.52,296.8,5,0,2025-11-17,1.18,0.0,-868.0299999999997,ok
ONX1410,Goiania-Central-apartamento-JR-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,479,3191.87,69,2024.36,2025-11,0.8,0.433,24,30,157.38,147.11,9,0,2025-11-17,1.58,0.0,-1167.51,ok
PMN0901,Porto_Alegre-Jardim_Lindoia-apartamento-SUP-2Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Passo d Areia",0,166,8134.75,10,4947.52,2025-11,0.8667,0.6746,26,30,356.96,,0,23,2025-11-17,1.64,0.0,-3187.2299999999996,ok
PSO0904,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,127,5194.21,17,2238.48,2025-11,0.9,0.4378,27,30,237.76,289.0,1,0,2025-11-17,2.32,0.0,-2955.73,meta_subestimada
PZO0905,Ilheus-Sul-apartamento-SUP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",0,86,544.16,38,2291.07,2025-11,0.1333,0.3456,4,30,148.0,144.69,13,0,2025-11-17,0.24,0.0,1746.9100000000003,crítico
RCS701,Porto_Belo-Geral-apartamento-SUP-3Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, Balneário Perequê",5,568,6055.3,10,2593.71,2025-11,0.88,0.2857,22,30,388.45,,0,0,2025-11-17,2.33,1942.25,-3461.59,meta_subestimada
RDM0101,Itapema-Meia_Praia-Norte-apartamento-TOP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0,59,5512.22,60,2862.33,2025-11,0.8,0.3476,24,30,277.67,150.0,2,0,2025-11-17,1.93,0.0,-2649.8900000000003,ok
SIS0005,Florianopolis-Canto_da_Lagoa-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",0,129,1629.4,78,2593.71,2025-11,0.4667,0.5161,14,30,134.43,132.3,10,0,2025-11-17,0.63,0.0,964.31,atenção
SKL1307,Penha-Praia-apartamento-SUP-3Q,Carteira 6,SC,"Penha, SC","Penha, SC, Armação",6,158,5098.16,20,4193.09,2025-11,0.6667,0.3409,16,30,396.06,180.0,4,0,2025-11-17,1.22,2376.36,-905.0699999999997,ok
SPJ0305,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,516,6364.12,16,5903.8,2025-11,0.8333,0.6696,25,30,311.27,257.17,6,0,2025-11-17,1.08,0.0,-460.3199999999997,berlinda
STI105,Florianopolis-Ingleses_Centro-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1026,3674.98,25,2397.03,2025-11,0.6333,0.3753,19,30,250.26,170.75,4,0,2025-11-17,1.53,0.0,-1277.9499999999998,ok
TCO1115,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",1,80,2329.66,77,2102.22,2025-11,0.6897,0.5111,20,30,132.4,125.0,3,0,2025-11-17,1.11,132.4,-227.44000000000005,ok
VST006,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",2,488,2276.61,51,3596.78,2025-11,0.3571,0.2412,10,30,297.0,184.36,11,0,2025-11-17,0.63,594.0,1320.17,atenção
VST021,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",2,485,3176.52,51,3596.78,2025-11,0.4643,0.2412,13,30,304.85,170.5,8,0,2025-11-17,0.88,609.7,420.2600000000002,berlinda
ABY40012,Sao_Paulo-Pompeia-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Perdizes",1,31,2852.91,71,3052.11,2025-11,0.7586,0.4722,22,30,165.41,167.0,5,0,2025-11-17,0.93,165.41,199.20000000000027,berlinda
BSR0203,Ilheus-Sul-apartamento-SUP-1Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",2,249,1909.2,22,1488.1,2025-11,0.6429,0.3178,18,30,136.17,115.0,9,0,2025-11-17,1.28,272.34,-421.10000000000014,ok
CAR0106,Itajai-Centro-apartamento-JR-1Q,Carteira 6,SC,"Itajaí, SC","Itajaí, SC, Centro",0,110,3941.46,11,2094.43,2025-11,0.9,0.5448,27,30,204.0,124.0,2,0,2025-11-17,1.88,0.0,-1847.0300000000002,ok
CLE1202,Porto_Belo-Geral-apartamento-TOP-3Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, Perequê",3,431,5680.61,12,3956.26,2025-11,0.9259,0.2556,25,30,303.84,347.0,1,0,2025-11-17,1.44,911.52,-1724.3499999999995,ok
CNB002,Especial-CNB-casa-TOP-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,598,9736.32,16,5403.48,2025-11,0.6667,0.543,20,30,618.05,411.25,4,5,2025-11-17,1.8,0.0,-4332.84,ok
ETHA604,Caldas_Novas-Geral-apartamento-JR-3Q,Carteira 3,GO,"Caldas Novas, GO","Caldas Novas, GO, Bandeirantes",0,759,4163.18,41,2676.44,2025-11,0.4333,0.3179,13,30,338.08,155.5,8,0,2025-11-17,1.56,0.0,-1486.7400000000002,ok
IPT0141,Balneario_Camboriu-Centro-apartamento-TOP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,453,6380.49,34,5425.02,2025-11,0.9333,0.5596,28,30,258.46,256.5,2,0,2025-11-17,1.18,0.0,-955.4699999999993,ok
LBO203,Porto_Alegre-Auxiliadora-apartamento-TOP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Mont Serrat",6,474,2317.51,28,3181.17,2025-11,0.5833,0.562,14,30,200.0,200.0,7,0,2025-11-17,0.73,1200.0,863.6599999999999,atenção
LIV0810,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",0,106,3827.98,15,3581.56,2025-11,0.7,0.6352,21,30,229.24,244.5,8,0,2025-11-17,1.07,0.0,-246.42000000000007,berlinda
MHF1808,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,50,4519.83,21,3382.04,2025-11,0.5333,0.3353,16,30,360.62,300.0,6,25,2025-11-17,1.34,0.0,-1137.79,ok
NFE1544,Curitiba-Centro-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Centro",0,185,2958.93,506,2541.48,2025-11,0.6333,0.5906,19,30,174.63,141.7,10,0,2025-11-17,1.16,0.0,-417.4499999999998,ok
NWT0707,Especial-NWT-apartamento-MASTER-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,186,10448.55,30,6349.7,2025-11,0.7667,0.7184,23,30,573.57,485.0,5,0,2025-11-17,1.65,0.0,-4098.849999999999,ok
OCB0901,Salvador-Barra-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,145,5172.41,130,4966.05,2025-11,0.7,0.6899,21,30,290.0,208.2,5,0,2025-11-17,1.04,0.0,-206.35999999999967,berlinda
OKA213,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,684,3428.55,30,2674.73,2025-11,0.7,0.626,21,30,202.27,212.5,8,0,2025-11-17,1.28,0.0,-753.8200000000002,ok
