listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,dias_pmin,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade
COL102,Bombinhas-Bombas-apartamento-SUP-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",6,1063,3333.22,16,3288.31,2025-10,1.0,0.3594,25,31,198.0,,0,0,2025-10-20,1.01,1188.0,-44.909999999999854,berlinda
CON0101,Itapema-Meia_Praia-Norte-apartamento-SUP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",7,231,4374.88,31,1844.31,2025-10,0.5,0.3185,12,31,405.83,390.0,3,30,2025-10-20,2.37,2840.81,-2530.57,meta_subestimada
CST0905,Itajai-Centro-apartamento-JR-1Q,Carteira 6,SC,"Itajaí, SC","Itajaí, SC, Centro",3,85,2394.62,13,2037.99,2025-10,0.7857,0.5302,22,31,131.27,132.0,3,0,2025-10-20,1.17,393.81000000000006,-356.6299999999999,ok
CZZ0304,Urubici-Geral-apartamento-SUP-1Q,Especial,SC,"Urubici, SC","Urubici, SC, Centro",0,182,2647.03,59,1557.2,2025-10,0.6129,0.1875,19,31,173.89,161.14,7,0,2025-10-20,1.7,0.0,-1089.8300000000002,ok
DLH0302,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",3,448,5575.71,64,5588.11,2025-10,0.5714,0.51,16,31,453.56,347.0,4,0,2025-10-20,1.0,1360.68,12.399999999999636,berlinda
DNAG1701,Goiania-Central-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",2,716,2748.62,50,2582.99,2025-10,0.6207,0.4901,18,31,194.94,191.0,6,6,2025-10-20,1.06,389.88,-165.6300000000001,berlinda
DNAG1702,Goiania-Central-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,76,4113.39,50,2582.99,2025-10,0.7742,0.4901,24,31,223.38,213.67,3,0,2025-10-20,1.59,0.0,-1530.4000000000005,ok
EDF1605,Salvador-Ondina_Rio_Vermelho-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Rio Vermelho",0,44,3003.57,40,3089.23,2025-10,0.6129,0.5462,19,31,195.42,187.0,3,0,2025-10-20,0.97,0.0,85.65999999999985,berlinda
EUB1602,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",1,254,2485.33,208,3337.03,2025-10,0.6,0.5531,18,31,153.89,142.25,4,0,2025-10-20,0.74,153.89,851.7000000000003,atenção
FDL103,Bombinhas-Bombas-apartamento-JR-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",0,1212,2373.34,21,1133.9,2025-10,0.7419,0.278,23,31,115.78,101.33,6,3,2025-10-20,2.09,0.0,-1239.44,meta_subestimada
HFO0208,Salvador-UFBA-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Federação",0,29,1002.38,389,3065.74,2025-10,0.2903,0.5347,9,31,131.78,131.4,5,0,2025-10-20,0.33,0.0,2063.3599999999997,crítico
JMA125,Florianopolis-Jurere_Longe-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,174,528.28,25,1602.21,2025-10,0.1613,0.4199,5,31,132.0,111.75,8,0,2025-10-20,0.33,0.0,1073.93,crítico
JRR303,Florianopolis-Jurere_Tradicional-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1400,5755.47,18,6313.82,2025-10,0.7419,0.5161,23,31,344.83,255.0,4,0,2025-10-20,0.91,0.0,558.3499999999995,berlinda
LIV1004,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",0,126,4723.08,11,2746.19,2025-10,0.8065,0.4527,25,31,234.4,240.0,2,25,2025-10-20,1.72,0.0,-1976.8899999999999,ok
MCB0807,Balneario_Picarras-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, itacolomi",0,99,1637.44,42,1402.35,2025-10,0.5161,0.2197,16,31,142.81,149.0,1,0,2025-10-20,1.17,0.0,-235.09000000000015,ok
MHF1002,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",2,278,3394.1,10,2321.09,2025-10,0.4828,0.2568,14,31,265.0,265.0,7,31,2025-10-20,1.46,530.0,-1073.0099999999998,ok
MHFA2007,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,350,1271.1,12,1097.34,2025-10,0.1613,0.3029,5,31,288.0,288.0,11,31,2025-10-20,1.16,0.0,-173.76,ok
NWT0404,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,62,4540.6,26,4908.83,2025-10,0.5806,0.6698,18,31,291.11,293.14,7,0,2025-10-20,0.92,0.0,368.22999999999956,berlinda
NWT0920,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,183,4739.09,26,4908.83,2025-10,0.6667,0.6698,20,31,280.0,266.25,4,0,2025-10-20,0.97,280.0,169.73999999999978,berlinda
NWT0924,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,183,3635.3,26,4908.83,2025-10,0.3548,0.6698,11,31,400.0,400.0,11,31,2025-10-20,0.74,0.0,1273.5299999999997,atenção
NWT1007,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,168,4398.97,26,4908.83,2025-10,0.5806,0.6698,18,31,291.94,280.0,4,0,2025-10-20,0.9,0.0,509.8599999999997,berlinda
NWT1323,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,253,5590.71,26,4908.83,2025-10,0.7667,0.6698,23,31,291.78,282.0,2,0,2025-10-20,1.14,291.78,-681.8800000000001,ok
PRN0003,Imbituba-Praia_do_Rosa-casa-JR-2Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",1,145,1054.87,46,1221.43,2025-10,0.3,0.2032,9,31,137.78,116.22,9,0,2025-10-20,0.86,137.78,166.56000000000017,berlinda
SMT1121,Salvador-Boca_do_Rio-apartamento-TOP-1Q,Carteira 1,BA,"Salvador, BA","Salvador, BA, Jardim Armação",0,1,2984.86,36,4866.25,2025-10,0.6129,0.542,19,31,174.89,221.67,6,0,2025-10-20,0.61,0.0,1881.3899999999999,atenção
SOA0602,Salvador-Boca_do_Rio-apartamento-SUP-2Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",1,418,2866.93,11,3829.25,2025-10,0.4667,0.6571,14,31,231.0,211.67,9,0,2025-10-20,0.75,231.0,962.3200000000002,atenção
SOA0608,Salvador-Boca_do_Rio-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",1,299,1018.16,36,4866.25,2025-10,0.2333,0.542,7,31,173.43,187.67,9,0,2025-10-20,0.21,173.43,3848.09,crítico
STP0903,Guarapari-Centro-apartamento-SUP-2Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Centro",0,119,1562.47,21,3225.75,2025-10,0.2258,0.404,7,31,279.29,219.0,11,0,2025-10-20,0.48,0.0,1663.28,crítico
TCO0409,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",1,456,2701.02,76,1799.54,2025-10,0.8333,0.4988,25,31,127.24,120.0,5,0,2025-10-20,1.5,127.24,-901.48,ok
TDB0101,Florianopolis-Ingleses_Norte-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses Norte",1,257,4367.68,46,2806.37,2025-10,0.7333,0.3894,22,31,240.41,169.0,1,0,2025-10-20,1.56,240.41,-1561.3100000000004,ok
TPS106,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",2,986,3544.82,27,2888.12,2025-10,0.8621,0.6464,25,31,172.6,162.0,3,0,2025-10-20,1.23,345.2,-656.7000000000003,ok
VNVA0801,Itapema-Praia_Centro-apartamento-SUP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Tabuleiro dos Oliveiras",0,133,2118.57,33,2043.83,2025-10,0.5484,0.3289,17,31,162.0,158.67,3,0,2025-10-20,1.04,0.0,-74.74000000000024,berlinda
ZAH0811,Sao_Paulo-Bela_Vista-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Paraíso",0,89,6306.13,211,3603.94,2025-10,0.871,0.6031,27,31,270.07,170.0,1,0,2025-10-20,1.75,0.0,-2702.19,ok
CON1506,Porto_Alegre-PUC_RS-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Partenon",0,863,2394.4,21,2060.4,2025-10,0.5806,0.4882,18,31,152.11,130.0,4,0,2025-10-20,1.16,0.0,-334.0,ok
CSD0302,Bombinhas-Bombas-apartamento-TOP-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",0,428,4927.91,11,3893.0,2025-10,0.7742,0.3372,24,31,271.87,255.8,5,0,2025-10-20,1.27,0.0,-1034.9099999999999,ok
LHD2007,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,271,3503.74,153,2323.9,2025-10,0.7097,0.4999,22,31,228.55,143.8,5,0,2025-10-20,1.51,0.0,-1179.8399999999997,ok
NDE0001,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ribeirão da Ilha",0,174,2724.14,24,2279.65,2025-10,0.6452,0.5031,20,31,170.95,185.0,4,0,2025-10-20,1.19,0.0,-444.4899999999998,ok
NWT1418,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",3,321,7604.83,26,4908.83,2025-10,0.9643,0.6698,27,31,366.63,,0,10,2025-10-20,1.55,1099.8899999999999,-2696.0,ok
ONE0405,Salvador-Piata-apartamento-SUP-1Q,Carteira 5,BA,"Salvador, BA","Salvador, BA, Piatã",0,41,1119.75,19,2420.8,2025-10,0.2903,0.5669,9,31,159.0,142.73,11,0,2025-10-20,0.46,0.0,1301.0500000000002,crítico
PGO310,Pocos_de_Caldas-Geral-apartamento-SUP-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, São Benedito",1,777,1581.9,29,1631.15,2025-10,0.4333,0.3909,13,31,141.92,126.38,8,0,2025-10-20,0.97,141.92,49.25,berlinda
PSO0302,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,89,3485.19,18,2450.73,2025-10,0.7742,0.6197,24,31,166.54,160.2,5,0,2025-10-20,1.42,0.0,-1034.46,ok
SPJ0505,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,352,5188.65,16,4640.79,2025-10,0.8387,0.5705,26,31,256.46,201.8,5,0,2025-10-20,1.12,0.0,-547.8599999999997,ok
SSG0125,Florianopolis-UFSC-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Córrego Grande",4,960,1934.24,44,2527.3,2025-10,0.5185,0.5395,14,31,168.43,127.67,6,0,2025-10-20,0.77,673.72,593.0600000000002,atenção
STCY201,Florianopolis-Cachoeira_Bom_Jesus-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",5,531,1412.28,17,778.6,2025-10,0.6154,0.25,16,31,103.25,129.0,6,0,2025-10-20,1.81,516.25,-633.68,ok
UNI0402,Cabedelo-Intermares-apartamento-TOP-1Q,Carteira 2,PB,"Cabedelo, PB","Cabedelo, PB, Intermares",6,118,1612.52,30,3067.56,2025-10,0.52,0.6298,13,31,131.8,120.0,3,0,2025-10-20,0.53,790.8000000000001,1455.04,atenção
BPM0807,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,579,2644.09,208,3337.03,2025-10,0.5484,0.5531,17,31,186.18,145.38,8,0,2025-10-20,0.79,0.0,692.94,atenção
CAC025,Florianopolis-Ingleses_Praia-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,174,2020.0,32,3102.44,2025-10,0.4194,0.3873,13,31,195.15,182.57,7,0,2025-10-20,0.65,0.0,1082.44,atenção
CNB003,Especial-CNB-casa-TOP-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",4,567,6346.62,17,5558.23,2025-10,0.4074,0.5422,11,31,707.91,380.56,9,8,2025-10-20,1.14,2831.64,-788.3900000000003,ok
COB0710,Sao_Paulo-Brooklin-apartamento-SUP-1Q,Carteira 2,SP,"São Paulo, SP","São Paulo, SP, Santo Amaro",3,1,1367.58,120,3004.91,2025-10,0.3929,0.5202,11,31,156.82,157.0,4,0,2025-10-20,0.46,470.46,1637.33,crítico
EGF000,Garopaba-Centro-casa-JR-3Q,Carteira 6,SC,"Garopaba, SC","Garopaba, SC, Ferrugem",6,548,2067.75,11,1480.31,2025-10,0.36,0.1476,9,31,292.22,390.0,11,24,2025-10-20,1.4,1753.3200000000002,-587.44,ok
EMA101,Cabo_Frio-Centro-apartamento-SUP-2Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Centro",2,1065,3210.0,88,4725.7,2025-10,0.4483,0.5943,13,31,277.46,196.5,6,8,2025-10-20,0.68,554.92,1515.6999999999998,atenção
ESA901,Balneario_Camboriu-Norte-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",8,859,3218.47,23,4231.2,2025-10,0.6087,0.4757,14,31,307.36,216.0,6,0,2025-10-20,0.76,2458.88,1012.73,atenção
ESP0301,Florianopolis-Jurere_Internacional-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,23,2775.93,18,3427.41,2025-10,0.5161,0.3453,16,31,202.94,217.5,6,0,2025-10-20,0.81,0.0,651.48,berlinda
ISC1511,Sao_Paulo-Republica-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Vila Buarque",0,468,3719.27,87,3388.1,2025-10,0.8387,0.5912,26,31,168.92,140.0,1,0,2025-10-20,1.1,0.0,-331.1700000000001,berlinda
JBV173,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1667,6177.14,25,7739.46,2025-10,0.7097,0.606,22,31,350.5,262.5,4,0,2025-10-20,0.8,0.0,1562.3199999999997,atenção
JBV179,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,758,8849.33,25,7739.46,2025-10,0.871,0.606,27,31,1476.37,,0,0,2025-10-20,1.14,0.0,-1109.87,ok
MHFA1204,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,448,1555.06,12,1097.34,2025-10,0.3226,0.3029,10,31,180.0,180.0,9,31,2025-10-20,1.42,0.0,-457.72,ok
NWT0805,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,299,4139.56,26,4908.83,2025-10,0.5484,0.6698,17,31,282.59,302.38,8,0,2025-10-20,0.84,0.0,769.2699999999995,berlinda
NWT1222,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,295,6268.29,26,4908.83,2025-10,0.7419,0.6698,23,31,332.48,304.71,7,0,2025-10-20,1.28,0.0,-1359.46,ok
POL406,Balneario_Camboriu-Centro-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,384,5271.74,70,4168.43,2025-10,0.7097,0.4274,22,31,321.23,166.67,3,0,2025-10-20,1.26,0.0,-1103.3099999999995,ok
PSMC003,Camaçari-Monte_Gordo-apartamento-SUP-2Q,Carteira 2,BA,"Camaçari, BA","Camaçari, BA, Guarajuba",11,76,2206.35,23,4918.32,2025-10,0.45,0.5105,9,31,327.33,319.0,6,18,2025-10-20,0.45,3600.6299999999997,2711.97,crítico
RFM0019,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-2Q,Carteira 2,BA,"Santa Cruz Cabrália, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",3,336,1050.8,34,3628.44,2025-10,0.1786,0.5284,5,31,274.4,250.0,11,24,2025-10-20,0.29,823.1999999999999,2577.6400000000003,crítico
ROT1001,Itapema-Meia_Praia-Sul-apartamento-SUP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",1,645,1460.63,22,3071.09,2025-10,0.3667,0.3618,11,31,158.09,139.83,6,0,2025-10-20,0.48,158.09,1610.46,crítico
RTG208,Florianopolis-Ingleses_Norte-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1730,2919.05,46,2806.37,2025-10,0.5484,0.3894,17,31,184.94,193.7,10,0,2025-10-20,1.04,0.0,-112.68000000000029,berlinda
SOT0202,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,246,3904.22,19,5087.18,2025-10,0.8065,0.5552,25,31,210.56,190.0,3,0,2025-10-20,0.77,0.0,1182.9600000000005,atenção
VEC120,Bombinhas-Centro-apartamento-SUP-1Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",0,1009,3371.28,38,2530.88,2025-10,0.9355,0.5013,29,31,139.24,206.0,1,0,2025-10-20,1.33,0.0,-840.4000000000001,ok
VENB504,Porto_Alegre-Cidade_Baixa-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Azenha",1,747,3042.98,33,2466.22,2025-10,0.6667,0.5376,20,31,173.7,144.33,9,0,2025-10-20,1.23,173.7,-576.7600000000002,ok
VLP0222,Mata_de_Sao_Joao-Praia_do_Forte-apartamento-SUP-1Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Açu da Torre",1,649,4947.0,36,4026.79,2025-10,0.8667,0.4731,26,31,273.88,246.5,4,0,2025-10-20,1.23,273.88,-920.21,ok
WBU3015,Goiania-Central-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",14,201,1659.25,50,2582.99,2025-10,0.5882,0.4901,10,31,196.3,179.25,4,0,2025-10-20,0.64,2748.2000000000003,923.7399999999998,atenção
APC2200,Bombinhas-Mariscal-casa-TOP-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Canto Grande",19,925,1783.86,17,4729.99,2025-10,0.5833,0.3348,7,31,353.86,387.4,5,0,2025-10-20,0.38,6723.34,2946.13,crítico
BLB1502,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,653,2864.32,208,3337.03,2025-10,0.6774,0.5531,21,31,177.9,154.57,7,0,2025-10-20,0.86,0.0,472.71000000000004,berlinda
