listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,dias_pmin,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade
OMC1303,Itapema-Praia_Centro-apartamento-JR-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Tabuleiro dos Oliveiras",0,140,3267.43,12,2451.13,2025-10,0.9355,0.4207,29,31,142.0,113.0,2,0,2025-10-21,1.33,0.0,-816.2999999999997,ok
PGO0205,Pocos_de_Caldas-Geral-apartamento-SUP-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, São Benedito",0,296,2864.32,29,1631.15,2025-10,0.6774,0.3973,21,31,149.38,120.0,5,0,2025-10-21,1.76,0.0,-1233.17,ok
PSO1006,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,65,4093.14,17,2502.4,2025-10,0.9355,0.5866,29,31,174.93,,0,0,2025-10-21,1.64,0.0,-1590.7399999999998,ok
PSOB0512,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,68,3726.96,17,2502.4,2025-10,0.8387,0.5866,26,31,167.62,154.5,2,0,2025-10-21,1.49,0.0,-1224.56,ok
RAS175,Campos_do_Jordao-Capivari_Centro-casa-SUP-3Q,Carteira 4,SP,"Campos do Jordão, SP","Campos do Jordão, SP, J Andira",14,804,2592.36,7,2919.75,2025-10,0.4118,0.1595,7,31,441.86,291.0,2,0,2025-10-21,0.89,6186.04,327.3899999999999,berlinda
RBM207,Cabo_Frio-Centro-apartamento-JR-3Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Vila Nova",7,828,3294.28,105,3396.64,2025-10,0.375,0.4402,9,31,400.0,400.0,7,31,2025-10-21,0.97,2800.0,102.35999999999967,berlinda
RLZ0301,Florianopolis-Itacorubi-apartamento-TOP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Itacorubi",0,125,1274.54,9,2647.24,2025-10,0.1935,0.3373,6,31,290.33,219.9,10,0,2025-10-21,0.48,0.0,1372.6999999999998,crítico
SMT0529,Salvador-Boca_do_Rio-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Armação",0,181,1879.95,12,4141.3,2025-10,0.4194,0.7042,13,31,176.69,179.75,4,0,2025-10-21,0.45,0.0,2261.3500000000004,crítico
VAC0201,Barra_Velha-Tabuleiro-apartamento-SUP-2Q,Carteira 3,SC,"Barra Velha, SC","Barra Velha, SC, Itajuba",3,405,2027.88,71,1436.08,2025-10,0.6071,0.2249,17,31,139.53,176.43,7,0,2025-10-21,1.41,418.59000000000003,-591.8000000000002,ok
VST028,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",0,145,1910.8,45,2754.3,2025-10,0.2581,0.1919,8,31,307.63,160.0,6,0,2025-10-21,0.69,0.0,843.5000000000002,atenção
BFH0101,Balneario_Camboriu-Longe-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Nações",5,645,3257.28,22,1950.64,2025-10,1.0,0.4423,26,31,164.92,,0,0,2025-10-21,1.67,824.5999999999999,-1306.64,ok
BSO0205,Itajai-Praia_Brava-apartamento-SUP-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Praia dos Amores",0,167,3001.82,53,2092.0,2025-10,0.7742,0.4474,24,31,177.54,124.4,5,0,2025-10-21,1.43,0.0,-909.8200000000002,ok
CLG0408,Florianopolis-Centrao-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Centro",1,33,2767.82,19,4935.1,2025-10,0.6333,0.434,19,31,182.47,320.0,7,8,2025-10-21,0.56,182.47,2167.28,atenção
CRVA0007,Florianopolis-Praia_Brava-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",16,313,1037.26,12,2186.89,2025-10,0.4667,0.3469,7,31,173.43,210.88,8,0,2025-10-21,0.47,2774.88,1149.6299999999999,crítico
DLH0204,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",0,419,8052.04,54,5258.23,2025-10,0.8065,0.4845,25,31,406.0,489.5,4,0,2025-10-21,1.53,0.0,-2793.8100000000004,ok
ENC0307,Salvador-Ondina_Rio_Vermelho-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Rio Vermelho",2,78,3520.57,44,3407.07,2025-10,0.6207,0.5779,18,31,222.89,165.4,5,0,2025-10-21,1.03,445.78,-113.5,berlinda
EOA0803,Balneario_Camboriu-Centro-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",8,210,5873.42,75,4235.1,2025-10,0.7391,0.4506,17,31,401.0,203.0,3,0,2025-10-21,1.39,3208.0,-1638.3199999999997,ok
HMO0409,Sao_Paulo-Butanta-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Butantã",0,404,3671.9,26,3067.2,2025-10,0.7419,0.5961,23,31,184.43,150.0,3,0,2025-10-21,1.2,0.0,-604.7000000000003,ok
MHF0501,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",1,426,2096.57,15,2990.8,2025-10,0.5,0.5308,15,31,163.8,177.57,7,0,2025-10-21,0.7,163.8,894.23,atenção
MHF0807,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",7,341,2458.18,15,2990.8,2025-10,0.7083,0.5308,17,31,179.71,160.0,3,0,2025-10-21,0.82,1257.97,532.6200000000003,berlinda
NWT0916,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,190,4705.37,37,5117.0,2025-10,0.6452,0.6892,20,31,278.5,250.0,3,0,2025-10-21,0.92,0.0,411.6300000000001,berlinda
NWT1012,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,154,5908.48,37,5117.0,2025-10,0.8,0.6892,24,31,321.54,,0,0,2025-10-21,1.15,321.54,-791.4799999999996,ok
OBP0602,Penha-Beto_Carrero-apartamento-TOP-2Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",0,28,2970.99,45,3560.15,2025-10,0.5484,0.4149,17,31,220.76,216.29,7,0,2025-10-21,0.83,0.0,589.1600000000003,berlinda
PNA0402,Balneario_Camboriu-Centro-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,511,3952.08,75,4235.1,2025-10,0.5484,0.4506,17,31,297.47,183.14,7,0,2025-10-21,0.93,0.0,283.02000000000044,berlinda
PSOB1007,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,98,2955.19,17,2502.4,2025-10,0.6129,0.5866,19,31,183.89,153.0,4,0,2025-10-21,1.18,0.0,-452.78999999999996,ok
SMT0930,Salvador-Boca_do_Rio-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Armação",1,236,2400.71,28,2150.71,2025-10,0.5667,0.6296,17,31,160.65,194.57,7,0,2025-10-21,1.12,160.65,-250.0,ok
SPJ0405,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",1,304,4946.47,19,5697.89,2025-10,0.8333,0.6141,25,31,238.56,135.33,3,0,2025-10-21,0.87,238.56,751.4200000000001,berlinda
TAN0000,Imbituba-Ibiraquera-casa-JR-2Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",17,196,1017.96,10,621.59,2025-10,0.5,0.1929,7,31,160.0,160.0,2,23,2025-10-21,1.64,2720.0,-396.37,ok
TSO0501,Balneario_Camboriu-Longe-apartamento-MASTER-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Estados",0,21,5244.52,31,4718.78,2025-10,0.9355,0.5315,29,31,240.38,250.0,1,0,2025-10-21,1.11,0.0,-525.7400000000007,ok
VGZ0002,Imbituba-Praia_do_Rosa-casa-SUP-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",5,589,2305.79,48,2721.69,2025-10,0.6923,0.2782,18,31,148.22,110.0,2,0,2025-10-21,0.85,741.1,415.9000000000001,berlinda
VLL0107,Marau-Barra_Grande-apartamento-TOP-3Q,Carteira 2,BA,"Maraú, BA","Maraú, BA, Barra Grande",3,133,2217.41,8,4292.03,2025-10,0.25,0.244,7,31,434.57,436.2,10,0,2025-10-21,0.52,1303.71,2074.62,atenção
VLRY705,Florianopolis-Centrao-apartamento-SUP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Centro",2,244,2715.15,121,3639.7,2025-10,0.7241,0.5492,21,31,156.9,137.5,8,0,2025-10-21,0.75,313.8,924.5499999999997,atenção
AVR0203,Balneario_Picarras-Geral-apartamento-TOP-2Q,Carteira 6,SC,"Penha, SC","Penha, SC, Centro",0,202,4372.95,30,1723.99,2025-10,0.7419,0.2991,23,31,229.43,188.0,1,0,2025-10-21,2.54,0.0,-2648.96,meta_subestimada
BCY2001,Aguas_Claras-Geral-apartamento-MASTER-2Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Aguas Claras",10,282,4642.09,10,4571.0,2025-10,0.8095,0.4539,17,31,350.0,,0,0,2025-10-21,1.02,3500.0,-71.09000000000015,berlinda
CDN101,Florianopolis-Campeche_Praia-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Morro das Pedras",4,415,2832.19,60,3974.75,2025-10,0.7778,0.5828,21,31,174.71,141.0,1,0,2025-10-21,0.71,698.84,1142.56,atenção
COI302,Florianopolis-Praia_Brava-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Praia Brava",0,1435,2575.49,12,2186.89,2025-10,0.4194,0.3469,13,31,238.08,222.75,8,0,2025-10-21,1.18,0.0,-388.5999999999999,ok
CSP0914,Salvador-Caminho_Das_Arvores-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Caminho das Árvores",0,34,3240.36,40,2329.0,2025-10,0.9032,0.5529,28,31,143.07,,0,0,2025-10-21,1.39,0.0,-911.3600000000001,ok
EAC404,Balneario_Camboriu-Centro-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",3,702,2482.4,44,1984.94,2025-10,0.6071,0.3647,17,31,193.35,122.0,5,0,2025-10-21,1.25,580.05,-497.46000000000004,ok
EEP0902,Guarapari-Centro-apartamento-SUP-1Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, São Judas Tadeu",0,84,4346.01,34,2850.16,2025-10,0.9677,0.6333,30,31,169.47,127.0,1,0,2025-10-21,1.52,0.0,-1495.8500000000004,ok
ENP0607,Sao_Paulo-Republica-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Vila Buarque",1,69,1817.37,461,2727.22,2025-10,0.5333,0.5956,16,31,137.56,130.0,7,0,2025-10-21,0.67,137.56,909.8499999999999,atenção
EOX0102,Florianopolis-Centrao-apartamento-SUP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,208,5563.13,40,4359.52,2025-10,0.7097,0.5383,22,31,285.27,174.6,5,0,2025-10-21,1.28,0.0,-1203.6099999999997,ok
JBV344,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1311,8559.91,25,7692.08,2025-10,1.0,0.6044,31,31,1280.03,,0,0,2025-10-21,1.11,0.0,-867.8299999999999,ok
JTL001,Florianopolis-Jurere_Longe-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,464,982.86,25,1602.21,2025-10,0.2903,0.4216,9,31,120.89,111.0,4,0,2025-10-21,0.61,0.0,619.35,atenção
MHC0204,Florianopolis-Ingleses_Praia-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",6,306,721.24,14,2299.3,2025-10,0.2,0.3271,5,31,196.4,188.1,10,0,2025-10-21,0.31,1178.4,1578.0600000000002,crítico
MHF0601,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,418,3416.28,15,2990.8,2025-10,0.7742,0.5308,24,31,170.42,172.0,2,0,2025-10-21,1.14,0.0,-425.48,ok
OPT504,Florianopolis-Estreito-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Capoeiras",9,482,1528.05,9,1437.0,2025-10,0.6818,0.3,15,31,163.53,97.0,2,0,2025-10-21,1.06,1471.77,-91.04999999999995,berlinda
PSD204,Florianopolis-Jurere_Tradicional-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",9,1959,1487.2,12,1785.91,2025-10,0.5455,0.3857,12,31,145.42,,0,0,2025-10-21,0.83,1308.78,298.71000000000004,berlinda
RID3106,Florianopolis-Ingleses_Centro-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",2,491,3302.24,19,1664.26,2025-10,0.8276,0.452,24,31,160.5,137.0,1,0,2025-10-21,1.98,321.0,-1637.9799999999998,ok
SPJ0104,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,485,4271.12,19,5697.89,2025-10,0.9677,0.6141,30,31,186.17,303.0,1,0,2025-10-21,0.75,0.0,1426.7700000000004,atenção
SVM1409,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",0,121,3834.75,12,3011.07,2025-10,0.7742,0.4844,24,31,219.71,212.0,4,0,2025-10-21,1.27,0.0,-823.6799999999998,ok
VNV0801,Itapema-Praia_Centro-apartamento-SUP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Tabuleiro dos Oliveiras",0,29,3165.83,19,2141.15,2025-10,0.7419,0.4643,23,31,172.0,139.67,6,0,2025-10-21,1.48,0.0,-1024.6799999999998,ok
BLS1553,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Marista",0,736,4881.29,160,2314.1,2025-10,0.9677,0.5185,30,31,230.53,,0,1,2025-10-21,2.11,0.0,-2567.19,meta_subestimada
DIA0004,Salvador-Flamengo-apartamento-SUP-2Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Stella Maris",5,132,1829.09,51,3335.81,2025-10,0.5,0.5928,13,31,170.46,165.63,8,0,2025-10-21,0.55,852.3000000000001,1506.72,atenção
MHF1303,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,447,4128.28,15,2990.8,2025-10,0.871,0.5308,27,31,191.0,207.0,1,0,2025-10-21,1.38,0.0,-1137.4799999999996,ok
NWT0807,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,294,6756.3,37,5117.0,2025-10,0.871,0.6892,27,31,296.04,280.0,1,6,2025-10-21,1.32,0.0,-1639.3000000000002,ok
OKA0221,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",1,169,2835.54,25,2604.42,2025-10,0.5333,0.5285,16,31,221.31,193.67,6,0,2025-10-21,1.09,221.31,-231.1199999999999,berlinda
PDAA0611,Camaçari-Jacuipe-casa-SUP-3Q,Carteira 2,BA,"Camaçari, BA","Camaçari, BA, Barra do Jacuípe",5,677,2105.2,16,5208.02,2025-10,0.1923,0.4779,5,31,455.0,455.0,9,31,2025-10-21,0.4,2275.0,3102.8200000000006,crítico
PZD0403,Florianopolis-Itacorubi-apartamento-SUP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Itacorubi",5,359,3669.52,14,4358.35,2025-10,0.9231,0.4823,24,31,207.42,140.0,1,0,2025-10-21,0.84,1037.1,688.8300000000004,berlinda
QUI0225,Pocos_de_Caldas-Geral-apartamento-JR-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, Cascatinha",0,205,2571.78,26,1210.72,2025-10,0.4516,0.3115,14,31,204.36,180.0,7,27,2025-10-21,2.12,0.0,-1361.0600000000002,meta_subestimada
SFR0412,Bombinhas-Centro-apartamento-SUP-1Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",0,6,2738.78,32,2630.32,2025-10,0.7742,0.5484,24,31,136.58,129.83,6,0,2025-10-21,1.04,0.0,-108.46000000000004,berlinda
SOA0406,Salvador-Boca_do_Rio-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",0,117,3053.89,28,2150.71,2025-10,0.871,0.6296,27,31,151.19,110.0,1,0,2025-10-21,1.42,0.0,-903.1799999999998,ok
SPJ0503,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,351,4543.04,19,5697.89,2025-10,0.871,0.6141,27,31,204.15,179.0,4,0,2025-10-21,0.8,0.0,1154.8500000000004,atenção
STA0305,Gramado-Centro-apartamento-TOP-1Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",0,47,4854.23,29,4430.63,2025-10,0.5484,0.5617,17,31,355.47,276.0,2,0,2025-10-21,1.1,0.0,-423.59999999999945,berlinda
TCO0914,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,460,2536.16,83,1805.38,2025-10,0.7097,0.5072,22,31,127.75,120.0,4,0,2025-10-21,1.4,0.0,-730.7799999999997,ok
TPS211,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,778,1960.47,28,3076.06,2025-10,0.4516,0.6425,14,31,154.93,152.0,8,0,2025-10-21,0.64,0.0,1115.59,atenção
VST031,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",2,92,2259.29,45,2754.3,2025-10,0.3103,0.1919,9,31,312.11,176.86,7,0,2025-10-21,0.82,624.22,495.0100000000002,berlinda
WBU2607,Goiania-Central-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Marista",0,716,2923.15,52,2763.47,2025-10,0.5484,0.5017,17,31,220.18,194.2,5,11,2025-10-21,1.06,0.0,-159.6800000000003,berlinda
BLV0005,Porto_Seguro-Pataxos-apartamento-JR-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Taperapuan",0,196,3381.2,69,3233.14,2025-10,0.6452,0.4628,20,31,197.0,159.75,8,0,2025-10-21,1.05,0.0,-148.05999999999995,berlinda
BSO0105,Itajai-Praia_Brava-apartamento-SUP-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Praia dos Amores",0,167,3070.98,53,2092.0,2025-10,0.8065,0.4474,25,31,152.92,129.83,6,0,2025-10-21,1.47,0.0,-978.98,ok
COT0081,Sao_Paulo-Pinheiros-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pinheiros",1,188,4172.22,411,3734.05,2025-10,0.8667,0.5953,26,31,199.04,,0,0,2025-10-21,1.12,199.04,-438.1700000000001,ok
ELF0504,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",0,154,424.88,37,1824.84,2025-10,0.0645,0.3438,2,31,228.0,228.0,10,31,2025-10-21,0.23,0.0,1399.96,crítico
ESE0102,Balneario_Camboriu-Norte-apartamento-TOP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",7,237,4907.56,13,4231.2,2025-10,0.9583,0.4944,23,31,270.0,,0,0,2025-10-21,1.16,1890.0,-676.3600000000006,ok
EVA0506,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",6,132,1866.39,69,2666.7,2025-10,0.48,0.5464,12,31,180.25,188.0,4,28,2025-10-21,0.7,1081.5,800.3099999999997,atenção
IPTR0082,Balneario_Camboriu-Centro-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,61,3562.7,44,1984.94,2025-10,0.7097,0.3647,22,31,210.14,124.0,5,0,2025-10-21,1.79,0.0,-1577.7599999999998,ok
ISC0906,Sao_Paulo-Republica-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Vila Buarque",1,531,2317.19,461,2727.22,2025-10,0.6333,0.5956,19,31,141.42,130.0,6,0,2025-10-21,0.85,141.42,410.02999999999975,berlinda
JBV252,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1835,10924.85,31,9849.29,2025-10,0.8065,0.7636,25,31,534.76,351.0,2,0,2025-10-21,1.11,0.0,-1075.5599999999995,ok
JBV325,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1789,8920.44,25,7692.08,2025-10,0.8065,0.6044,25,31,447.48,371.0,5,0,2025-10-21,1.16,0.0,-1228.3600000000006,ok
OLN1702,Sao_Paulo-Mariana-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Vila Clementino",1,168,3326.1,173,2802.88,2025-10,0.8,0.5095,24,31,168.83,136.0,1,0,2025-10-21,1.19,168.83,-523.2199999999998,ok
RJT0104,Brasilia-Taguatinga_Norte-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Taguatinga Norte",0,349,1504.79,104,2126.01,2025-10,0.5161,0.5708,16,31,122.19,127.0,6,0,2025-10-21,0.71,0.0,621.2200000000003,atenção
RMO0602,Salvador-Ondina_Rio_Vermelho-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Rio Vermelho",0,308,3205.25,64,2676.52,2025-10,0.7742,0.5216,24,31,158.46,130.0,2,0,2025-10-21,1.2,0.0,-528.73,ok
RRC0207,Florianopolis-Ribeirao-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Ribeirão da Ilha",3,380,1779.56,37,2073.02,2025-10,0.6071,0.5229,17,31,125.29,126.75,8,0,2025-10-21,0.86,375.87,293.46000000000004,berlinda
RVP0502,Joao_Pessoa-Aeroclube-apartamento-JR-2Q,Carteira 2,PB,"João Pessoa, PB","João Pessoa, PB, Aeroclube",1,223,2615.36,7,3192.26,2025-10,0.8333,0.485,25,31,128.76,173.5,2,0,2025-10-21,0.82,128.76,576.9000000000001,berlinda
SDA311,Cabo_Frio-Centro-apartamento-SUP-2Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Passagem",0,919,3160.64,91,5004.66,2025-10,0.3871,0.6082,12,31,274.33,197.25,8,0,2025-10-21,0.63,0.0,1844.02,atenção
VCM005,Ilheus-Sul-apartamento-JR-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",0,750,1447.24,31,2401.98,2025-10,0.3871,0.3878,12,31,133.33,122.0,9,0,2025-10-21,0.6,0.0,954.74,atenção
VLT0107,Salvador-Graca-apartamento-SUP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",2,21,1092.92,35,2919.75,2025-10,0.3793,0.472,11,31,132.82,178.44,9,0,2025-10-21,0.37,265.64,1826.83,crítico
VNU1417,Sao_Paulo-Bela_Vista-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Bela Vista",5,210,1854.25,591,3086.18,2025-10,0.2308,0.5926,6,31,157.15,150.0,3,0,2025-10-21,0.6,785.75,1231.9299999999998,atenção
VST035,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC",VST036,0,35,3391.18,45,2754.3,2025-10,0.4839,0.1919,15,31,256.2,182.75,4,0,2025-10-21,1.23,0.0,-636.8799999999997,ok
WEL0604,Sao_Paulo-Pompeia-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Perdizes",31,103,0.0,75,2868.17,2025-10,,0.4694,0,31,0.0,,0,0,2025-10-21,0.0,0.0,2868.17,crítico
ALT0402,Gramado-Geral-apartamento-TOP-3Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Tres Pinheiros",7,111,3671.4,17,6376.7,2025-10,0.5,0.4723,12,31,389.5,430.0,3,0,2025-10-21,0.58,2726.5,2705.2999999999997,atenção
BLI1801,Goiania-Sul-apartamento-TOP-2Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bela Vista",0,330,4034.12,59,3789.84,2025-10,0.6774,0.4571,21,31,235.38,248.0,5,0,2025-10-21,1.06,0.0,-244.27999999999975,berlinda
CAN304,Bombinhas-Bombas-apartamento-JR-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, bombas",1,1063,2071.96,21,1362.55,2025-10,0.7333,0.274,22,31,115.27,108.0,3,0,2025-10-21,1.52,115.27,-709.4100000000001,ok
DME025,Florianopolis-Jurere_Internacional-casa-SUP-4Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",8,176,8733.62,11,4723.51,2025-10,0.8261,0.227,19,31,585.05,360.0,1,0,2025-10-21,1.85,4680.4,-4010.1100000000006,ok
DPA210,Aguas_Claras-Geral-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Guará",15,566,1931.04,99,2105.03,2025-10,0.875,0.5739,14,31,174.07,,0,0,2025-10-21,0.92,2611.0499999999997,173.99000000000024,berlinda
ECH0205,Florianopolis-Centrao-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",1,1,3737.11,121,3639.7,2025-10,0.9333,0.5492,28,31,180.0,130.0,1,0,2025-10-21,1.03,180.0,-97.41000000000031,berlinda
EEP0901,Guarapari-Centro-apartamento-SUP-2Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, São Judas Tadeu",0,84,3156.63,21,3225.75,2025-10,0.5484,0.411,17,31,211.82,202.57,7,0,2025-10-21,0.98,0.0,69.11999999999989,berlinda
EEP1101,Guarapari-Centro-apartamento-SUP-2Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, São Judas Tadeu",0,84,4474.98,21,3225.75,2025-10,0.8065,0.411,25,31,214.4,166.0,1,0,2025-10-21,1.39,0.0,-1249.2299999999996,ok
EVR1703,Porto_Belo-Geral-apartamento-TOP-2Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, Balneário Perequê",0,19,3228.38,11,1927.04,2025-10,0.7097,0.3413,22,31,179.36,160.0,4,0,2025-10-21,1.68,0.0,-1301.3400000000001,ok
