listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,dias_pmin,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade,dias_disponiveis,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,faixa_prioridade,status_operacional,score_risco_bruto
ELS0606,Porto_Alegre-Centro_Historico-apartamento-JR-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0.0,90,932.12,86,1046.05,2025-12,0.3548,0.2806,11.0,31,100.0,146.15,20.0,0.0,2025-12-01,0.89,0.0,113.92999999999995,berlinda,20,1.0,3855.12,1969.2004000000002,15.917852397112943,29.411764705882355,Média,🟢 Abaixo viável,
NWT0618,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0.0,245,4265.6,34,4511.21,2025-12,0.6129,0.3523,19.0,31,275.05,958.33,12.0,0.0,2025-12-01,0.95,0.0,245.60999999999967,berlinda,12,1.0,15765.560000000001,11313.925484,52.17567599380203,78.57142857142857,Alta,🟢 Abaixo viável,
NWT0705,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0.0,179,3774.32,34,4511.21,2025-12,0.5161,0.3523,16.0,31,307.5,657.6,15.0,0.0,2025-12-01,0.84,0.0,736.8899999999999,berlinda,15,2.0,13638.32,8865.1304,53.70830265050839,79.83193277310924,Alta,🟢 Abaixo viável,
VLE003,Bombinhas-Mariscal-apartamento-JR-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Mariscal",0.0,1524,5786.08,7,6321.26,2025-12,0.2581,0.2547,8.0,31,823.75,414.64,22.0,26.0,2025-12-01,0.92,0.0,535.1800000000003,berlinda,22,2.0,14908.16,8140.488848,17.552436950861072,33.61344537815126,Média,🟢 Abaixo viável,
AAV0306,Florianopolis-Jurere_Internacional-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",1.0,12,6047.0,15,7213.1,2025-12,0.5,0.3915,15.0,31,488.93,757.73,15.0,0.0,2025-12-01,0.84,488.93,1166.1000000000004,berlinda,15,2.0,17412.95,11729.975,61.24890497844203,84.87394957983193,Crítico,🟢 Abaixo viável,
DAC0202,Florianopolis-Estreito-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Estreito",0.0,131,2935.48,21,3004.91,2025-12,0.1613,0.425,5.0,31,190.0,325.21,28.0,0.0,2025-12-01,0.98,0.0,69.42999999999984,berlinda,28,1.0,12041.359999999999,4404.258444,7.514145282221412,7.563025210084033,Baixa,🟢 Abaixo viável,
NWT1023,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0.0,229,4199.85,34,4511.21,2025-12,0.4194,0.3523,13.0,31,382.69,614.44,18.0,0.0,2025-12-01,0.93,0.0,311.3599999999997,berlinda,18,1.0,15259.770000000002,8838.380448,42.40814291509369,72.26890756302521,Alta,🟢 Abaixo viável,
PRJ001,Imbituba-Praia_do_Rosa-casa-SIM-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",0.0,1271,2403.75,50,2822.42,2025-12,0.2258,0.3355,7.0,31,427.14,144.21,24.0,0.0,2025-12-01,0.85,0.0,418.6700000000001,berlinda,24,3.0,5864.79,3185.252832,7.1305712473692795,7.142857142857142,Baixa,🟢 Abaixo viável,
ELF0502,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",3.0,217,4571.95,33,4887.09,2025-12,0.5,0.3346,14.0,31,380.29,924.62,13.0,14.0,2025-12-01,0.94,1140.8700000000001,315.1400000000003,berlinda,13,1.0,16592.01,10581.98,59.62336416967976,83.61344537815127,Crítico,🟢 Abaixo viável,
MCA0609,Balneario_Picarras-Geral-casa-JR-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Itacolomi",7.0,375,4637.42,8,5402.51,2025-12,0.4583,0.2326,11.0,31,506.64,187.23,13.0,0.0,2025-12-01,0.86,3546.48,765.0900000000001,berlinda,13,5.0,7071.41,5752.917617,5.3030091827687516,4.201680672268908,Baixa,🟢 Abaixo viável,
NVM0010,Porto_Seguro-Pataxos-apartamento-JR-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Paraíso dos Pataxós",0.0,231,4377.93,46,4892.37,2025-12,0.5161,0.319,16.0,31,309.56,550.73,15.0,0.0,2025-12-01,0.89,0.0,514.4399999999996,berlinda,15,1.0,12638.880000000001,8641.406295,57.910080635765446,82.35294117647058,Crítico,🟢 Abaixo viável,
RGP208,Florianopolis-Jurere_Tradicional-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0.0,1514,5111.42,28,6226.08,2025-12,0.2903,0.4447,9.0,31,727.56,651.48,21.0,0.0,2025-12-01,0.82,0.0,1114.6599999999999,berlinda,21,2.0,18792.5,9083.037524,58.31748843574126,82.77310924369748,Crítico,🟢 Abaixo viável,
RVL1183,Bombinhas-Mariscal-casa-JR-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Canto Grande",0.0,906,3339.14,24,3733.63,2025-12,0.5161,0.2535,16.0,31,254.75,693.87,15.0,0.0,2025-12-01,0.89,0.0,394.49000000000024,berlinda,15,1.0,13747.189999999999,8710.734605,73.31331071905896,90.75630252100841,Crítico,🟢 Abaixo viável,
VVC0202,Florianopolis-Jurere_Longe-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",4.0,67,13051.15,12,15340.25,2025-12,0.4815,0.5153,13.0,31,1441.62,798.69,13.0,0.0,2025-12-01,0.85,5766.48,2289.1000000000004,berlinda,13,3.0,23434.120000000003,18050.550055,39.727324717654554,68.4873949579832,Alta,🟢 Abaixo viável,
ELY0201,Florianopolis-Beira_Mar-apartamento-JR-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0.0,740,3294.59,26,3962.95,2025-12,0.2903,0.3364,9.0,31,453.89,350.27,22.0,0.0,2025-12-01,0.83,0.0,668.3599999999997,berlinda,22,2.0,11000.529999999999,5531.624382,29.53689261787303,58.40336134453782,Alta,🟢 Abaixo viável,
NWT1414,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0.0,339,3659.73,34,4511.21,2025-12,0.4516,0.3523,14.0,31,311.0,632.5,16.0,0.0,2025-12-01,0.81,0.0,851.48,berlinda,16,2.0,13779.73,8229.922,59.69142425202995,84.03361344537815,Crítico,🟢 Abaixo viável,
PDU0033,Cabo_Frio-Foguete-casa-JR-1Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Braga",9.0,388,2515.64,44,2860.87,2025-12,0.4545,0.2875,10.0,31,249.73,203.33,6.0,25.0,2025-12-01,0.88,2247.5699999999997,345.23,berlinda,6,2.0,3735.62,3070.12091,12.268228877928742,19.327731092436977,Baixa,🟢 Abaixo viável,
ACE0201,Florianopolis-Canasvieiras_Meio-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0.0,762,3993.44,18,4685.41,2025-12,0.4194,0.3236,13.0,31,376.15,744.76,17.0,0.0,2025-12-01,0.85,0.0,691.9699999999998,berlinda,17,1.0,16654.36,9303.429848,109.99071099434198,94.9579831932773,Crítico,🟢 Abaixo viável,
SFR0415,Bombinhas-Centro-apartamento-SUP-1Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",0.0,67,5004.31,37,5567.5,2025-12,0.5484,0.4579,17.0,31,356.24,716.93,14.0,0.0,2025-12-01,0.9,0.0,563.1899999999996,berlinda,14,1.0,15041.329999999998,10508.611767999999,72.52228229905694,90.33613445378151,Crítico,🟢 Abaixo viável,
JBM202,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0.0,2001,9761.97,17,10221.67,2025-12,0.6129,0.5494,19.0,31,676.37,1193.27,11.0,0.0,2025-12-01,0.96,0.0,459.7000000000007,berlinda,11,1.0,22887.94,17806.877012999998,53.66502919777305,79.41176470588235,Alta,🟢 Abaixo viável,
OKA213,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0.0,714,2259.4,21,2822.43,2025-12,0.2581,0.2776,8.0,31,364.13,585.23,22.0,0.0,2025-12-01,0.8,0.0,563.0299999999997,berlinda,22,1.0,15134.460000000001,5582.452986,116.74409884390398,95.7983193277311,Crítico,🟢 Abaixo viável,
SPJ0301,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0.0,548,8886.45,15,9882.1,2025-12,0.7742,0.5496,24.0,31,516.38,1642.57,7.0,0.0,2025-12-01,0.9,0.0,995.6499999999996,berlinda,7,1.0,20384.440000000002,17788.193858,165.49365220955053,99.57983193277312,Crítico,🟢 Abaixo viável,
SRL002,Balneario_Camboriu-Centro-apartamento-SIM-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0.0,644,3116.13,60,3303.1,2025-12,0.4839,0.3049,15.0,31,246.8,710.13,16.0,0.0,2025-12-01,0.94,0.0,186.9699999999998,berlinda,16,1.0,14478.21,8614.240512,40.196483939329674,68.90756302521008,Alta,🟢 Abaixo viável,
HMA0305,Sao_Paulo-Mariana-apartamento-SUP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Centro",0.0,466,1381.87,223,1659.39,2025-12,0.3548,0.2904,11.0,31,156.09,178.4,20.0,0.0,2025-12-01,0.83,0.0,277.5200000000002,berlinda,20,2.0,4949.87,2647.7964,14.918002398471737,24.789915966386555,Média,🟢 Abaixo viável,
NXO0404,Sao_Paulo-Bela_Vista-apartamento-SUP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Consolação",0.0,259,1788.9,718,2096.87,2025-12,0.4194,0.3298,13.0,31,188.46,190.0,18.0,0.0,2025-12-01,0.85,0.0,307.9699999999998,berlinda,18,2.0,5208.9,3223.248,13.952772465627328,22.689075630252102,Média,🟢 Abaixo viável,
CGS0002,Brasilia-Asa_Norte-apartamento-SUP-2Q,Carteira 1_sys-price,DF,"Brasília, DF","Brasília, DF, Asa Norte",0.0,222,2854.8,13,2958.68,2025-12,0.3871,0.3415,12.0,31,311.58,350.32,19.0,0.0,2025-12-01,0.96,0.0,103.87999999999965,berlinda,19,1.0,9510.880000000001,5431.368568,12.299823434774927,19.747899159663866,Baixa,🟢 Abaixo viável,
ESD143,Balneario_Camboriu-Sul-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Barra Sul",0.0,930,6545.16,84,7980.16,2025-12,0.4839,0.3985,15.0,31,498.6,883.19,16.0,0.0,2025-12-01,0.82,0.0,1435.0,berlinda,16,2.0,20676.2,13383.170256000001,79.40803505192879,92.43697478991596,Crítico,🟢 Abaixo viável,
LIV1612,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",1.0,66,2689.61,15,3185.45,2025-12,0.2667,0.3946,8.0,31,401.25,279.86,22.0,0.0,2025-12-01,0.84,401.25,495.8399999999997,berlinda,22,2.0,8846.53,4331.660564,21.78118984758824,43.27731092436975,Média,🟢 Abaixo viável,
MHF1602,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, CEntro",0.0,474,4436.16,14,4620.28,2025-12,0.4516,0.2821,14.0,31,365.71,840.0,17.0,0.0,2025-12-01,0.96,0.0,184.1199999999999,berlinda,17,1.0,18716.16,10885.008,33.4743348887946,61.76470588235294,Alta,🟢 Abaixo viável,
NWT0919,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0.0,244,4304.8,34,4511.21,2025-12,0.5806,0.3523,18.0,31,285.39,916.15,13.0,0.0,2025-12-01,0.95,0.0,206.40999999999985,berlinda,13,1.0,16214.75,11219.716970000001,41.918359265030865,71.00840336134453,Alta,🟢 Abaixo viável,
PKS0205,Guara-Geral-apartamento-SUP-1Q,Carteira 1_sys-price,DF,"Brasília, DF","Brasília, DF, Asa Norte",0.0,283,1680.07,31,2080.81,2025-12,0.3548,0.3408,11.0,31,197.27,218.15,20.0,0.0,2025-12-01,0.81,0.0,400.74,berlinda,20,2.0,6043.07,3228.0624,21.006586617711374,41.17647058823529,Média,🟢 Abaixo viável,
AYR0202,Florianopolis-Canasvieiras_Perto-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0.0,327,7689.03,23,8029.31,2025-12,0.4516,0.3783,14.0,31,652.86,799.18,17.0,0.0,2025-12-01,0.96,0.0,340.28000000000065,berlinda,17,1.0,21275.09,13824.494696,33.869033628045315,63.02521008403361,Alta,🟢 Abaixo viável,
CNB012,Especial-CNB-casa-TOP-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0.0,621,4225.82,15,4612.23,2025-12,0.2581,0.291,8.0,31,720.0,853.39,23.0,7.0,2025-12-01,0.92,0.0,386.40999999999985,berlinda,23,1.0,23853.79,9291.799057,71.49652768834163,89.49579831932773,Crítico,🟢 Abaixo viável,
MHFA0804,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0.0,39,5060.96,16,5616.63,2025-12,0.5806,0.3721,18.0,31,333.3,536.91,11.0,0.0,2025-12-01,0.9,0.0,555.6700000000001,berlinda,11,2.0,10966.97,8489.989406,26.559055848435808,54.20168067226891,Alta,🟢 Abaixo viável,
NWT0610,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0.0,245,4434.32,34,4511.21,2025-12,0.6129,0.3523,19.0,31,287.11,960.83,12.0,0.0,2025-12-01,0.98,0.0,76.89000000000033,berlinda,12,1.0,15964.28,11501.032484,16.376586037892345,31.092436974789916,Média,🟢 Abaixo viável,
AIA2200,Barra_Velha-Tabuleiro-casa-JR-3Q,Carteira 3,SC,"Barra Velha, SC","Barra Velha, SC, Barra Velha",11.0,668,5539.64,19,5714.92,2025-12,0.5,0.3006,10.0,31,682.6,224.0,9.0,0.0,2025-12-01,0.97,7508.6,175.27999999999975,berlinda,9,1.0,7555.64,6547.64,6.870213406311889,5.042016806722689,Baixa,🟢 Abaixo viável,
MHF1402,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0.0,468,4217.44,14,4620.28,2025-12,0.4516,0.2821,14.0,31,412.0,789.38,16.0,0.0,2025-12-01,0.91,0.0,402.84000000000015,berlinda,16,1.0,16847.52,9921.184128,68.82566407230735,88.65546218487394,Crítico,🟢 Abaixo viável,
NOR0202,Brasilia-Asa_Norte-apartamento-SUP-1Q,Carteira 1_sys-price,DF,"Brasília, DF","Brasília, DF, Asa Norte",0.0,797,1636.5,139,1842.36,2025-12,0.3226,0.3729,10.0,31,212.0,159.24,21.0,0.0,2025-12-01,0.89,0.0,205.8599999999999,berlinda,21,2.0,4980.54,2715.287304,8.89650947697518,9.663865546218489,Baixa,🟢 Abaixo viável,
JBV279,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",10.0,1095,9827.17,23,10939.33,2025-12,0.7619,0.5584,16.0,31,696.19,610.6,5.0,0.0,2025-12-01,0.9,6961.900000000001,1112.1599999999999,berlinda,5,2.0,12880.17,12153.2507,31.038687744130577,59.66386554621849,Alta,🟢 Abaixo viável,
PGL0301,Florianopolis-Canasvieiras_Perto-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",15.0,75,14137.2,14,15208.2,2025-12,0.9375,0.3791,15.0,31,1188.0,578.0,1.0,0.0,2025-12-01,0.93,17820.0,1071.0,berlinda,1,2.0,14715.2,14679.075,20.35211267605634,39.49579831932773,Média,🟠 Abaixo precisa esforço,
NWT0907,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0.0,251,3863.5,34,4511.21,2025-12,0.6129,0.3523,19.0,31,317.84,965.67,12.0,0.0,2025-12-01,0.86,0.0,647.71,berlinda,12,1.0,15451.539999999999,10965.809716,138.64885822207344,97.05882352941177,Crítico,🟢 Abaixo viável,
GPL1305,Porto_Alegre-Jardim_Lindoia-apartamento-SUP-2Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, São Sebastião",3.0,215,4106.33,10,4338.75,2025-12,0.5357,0.5714,15.0,31,350.0,283.08,13.0,0.0,2025-12-01,0.95,1050.0,232.42000000000007,berlinda,13,1.0,7786.37,6077.727428,15.164149490060508,26.47058823529412,Média,🟢 Abaixo viável,
CEG0202,Florianopolis-Jurere_Longe-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",3.0,553,4761.78,23,5623.11,2025-12,0.25,0.3516,7.0,31,935.0,489.8,20.0,0.0,2025-12-01,0.85,2805.0,861.3299999999999,berlinda,20,2.0,14557.779999999999,7210.78,37.51299850082961,66.38655462184873,Alta,🟢 Abaixo viável,
CNA001,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0.0,1046,6204.6,25,6822.48,2025-12,0.3548,0.3355,11.0,31,692.27,824.89,19.0,0.0,2025-12-01,0.91,0.0,617.8799999999992,berlinda,19,1.0,21877.510000000002,11765.348468,74.70641661096836,91.59663865546219,Crítico,🟢 Abaixo viável,
ELO0207,Balneario_Camboriu-Intermediario-apartamento-JR-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",10.0,592,4213.84,19,5167.96,2025-12,0.4286,0.3259,9.0,31,551.56,256.18,11.0,0.0,2025-12-01,0.82,5515.599999999999,954.1199999999999,berlinda,11,4.0,7031.82,5421.626228,11.824127005626973,17.22689075630252,Baixa,🟢 Abaixo viável,
ILH106,Florianopolis-Canasvieiras_Perto-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",8.0,829,13220.12,14,15208.2,2025-12,0.6957,0.3791,16.0,31,1097.0,944.71,7.0,0.0,2025-12-01,0.87,8776.0,1988.08,berlinda,7,3.0,19833.09,17820.763229,41.16549091498884,70.58823529411765,Alta,🟢 Abaixo viável,
JTL002,Florianopolis-Jurere_Longe-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0.0,525,3619.84,42,3939.68,2025-12,0.4839,0.3823,15.0,31,333.2,453.13,16.0,0.0,2025-12-01,0.92,0.0,319.8399999999997,berlinda,16,1.0,10869.92,7128.153712,36.78702310847578,64.70588235294117,Alta,🟢 Abaixo viável,
PRM007,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-2Q,Carteira 2,BA,"Santa Cruz Cabrália, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",0.0,588,4992.68,60,5857.86,2025-12,0.5484,0.4238,17.0,31,470.53,586.07,14.0,0.0,2025-12-01,0.85,0.0,865.1799999999994,berlinda,14,2.0,13197.660000000002,9492.291032000001,43.279972771626475,73.10924369747899,Alta,🟢 Abaixo viável,
PLA0408,Curitiba-Boa_Vista-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Boa Vista",0.0,80,2621.16,19,2711.96,2025-12,0.6129,0.5843,19.0,31,162.95,229.08,12.0,0.0,2025-12-01,0.97,0.0,90.80000000000018,berlinda,12,1.0,5370.12,4305.997584,7.669900735999072,7.9831932773109235,Baixa,🟢 Abaixo viável,
RLU0302,Gramado-Carniel-apartamento-TOP-3Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Jardim Bela Vista",8.0,137,15306.76,19,16311.92,2025-12,0.8696,0.5768,20.0,31,1033.8,817.67,3.0,0.0,2025-12-01,0.94,8270.4,1005.1599999999999,berlinda,3,2.0,17759.77,17439.897496,25.1929011790151,50.42016806722689,Alta,🟢 Abaixo viável,
NWT0612,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0.0,245,3824.57,34,4511.21,2025-12,0.5484,0.3523,17.0,31,274.59,867.86,14.0,0.0,2025-12-01,0.85,0.0,686.6399999999999,berlinda,14,1.0,15974.61,10487.651936,132.09480170508576,96.63865546218487,Crítico,🟢 Abaixo viável,
PTG0030,Porto_Seguro-Pitinga-casa-TOP-4Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Arraial DAjuda",8.0,423,19527.44,12,19831.7,2025-12,0.4348,0.4892,10.0,31,2838.0,814.08,13.0,17.0,2025-12-01,0.98,22704.0,304.26000000000204,berlinda,13,1.0,30110.48,24128.945792,12.489699864358661,20.168067226890756,Média,🟢 Abaixo viável,
RAL204,Florianopolis-Ingleses_Centro-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0.0,544,4390.25,27,4428.29,2025-12,0.1613,0.3909,5.0,31,1051.0,385.36,25.0,0.0,2025-12-01,0.99,0.0,38.039999999999964,berlinda,25,1.0,14024.25,5944.2142,3.3103284563567397,2.100840336134454,Baixa,🟢 Abaixo viável,
ROR0002,Bombinhas-Bombas-apartamento-JR-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",7.0,320,5108.44,23,6228.8,2025-12,0.7917,0.3355,19.0,31,367.58,610.0,4.0,0.0,2025-12-01,0.82,2573.06,1120.3600000000006,berlinda,4,2.0,7548.44,7040.187999999999,54.8596519393784,81.09243697478992,Crítico,🟢 Abaixo viável,
BMR0004,Porto_Seguro-Pataxos-casa-JR-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Loteamento Village I",0.0,412,4280.39,10,4497.06,2025-12,0.3548,0.3285,11.0,31,461.36,354.6,20.0,0.0,2025-12-01,0.95,0.0,216.67000000000007,berlinda,20,1.0,11372.39,6796.631600000001,17.084758041920725,32.773109243697476,Média,🟢 Abaixo viável,
GCH0201,Camaçari-Jacuipe-apartamento-JR-3Q,Carteira 2,BA,"Camaçari, BA","Camaçari, BA, Guarajuba Monte Gordo",13.0,462,6127.76,122,7299.38,2025-12,0.5556,0.3245,10.0,31,707.9,386.88,8.0,0.0,2025-12-01,0.84,9202.699999999999,1171.62,berlinda,8,4.0,9222.8,7847.364224,15.52448103811556,27.310924369747898,Média,🟢 Abaixo viável,
