listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,dias_pmin,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade,dias_disponiveis,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,faixa_prioridade,status_operacional,score_risco_bruto
JPR211,Especial-JPR-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,992,4998.6,17,6230.75,2025-11,0.5333,0.6533,16,30,347.26,298.5,6,0,2025-11-17,0.8,0.0,1232.1499999999996,berlinda,6,5.0,6789.6,5953.7403,11.805858845243346,68.82793017456359,Alta,🟠 Abaixo precisa esforço,
MHFA0503,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,457,3139.92,10,3496.69,2025-11,0.6667,0.3962,20,30,180.05,170.63,8,0,2025-11-17,0.9,0.0,356.77,berlinda,8,3.0,4504.96,4049.9921679999998,5.803170531750501,29.177057356608476,Média,🟢 Abaixo viável,
TSF1302,Balneario_Camboriu-Sul-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",5,345,4035.35,81,4074.02,2025-11,0.64,0.4473,16,30,306.75,300.5,4,0,2025-11-17,0.99,1533.75,38.67000000000007,berlinda,4,1.0,5237.35,4804.63,2.852301903279814,4.738154613466334,Baixa,🟢 Abaixo viável,
CCU203,Florianopolis-Praia_Brava-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Praia Brava",1,1192,2260.62,16,2476.92,2025-11,0.3103,0.3611,9,30,334.44,258.0,4,0,2025-11-17,0.91,334.44,216.30000000000018,berlinda,4,1.0,3292.62,2580.8496,22.530158422557065,90.02493765586036,Crítico,🟢 Abaixo viável,
MHE213,Florianopolis-Cachoeira_Bom_Jesus-apartamento-MASTER-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",5,617,5773.21,12,7202.05,2025-11,0.44,0.5688,11,30,622.27,461.25,4,0,2025-11-17,0.8,3111.35,1428.8400000000001,berlinda,4,4.0,7618.21,6585.01,22.877251962982765,90.52369077306733,Crítico,🟠 Abaixo precisa esforço,
MHFB0506,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,457,2830.91,10,3496.69,2025-11,0.6,0.3962,18,30,176.67,168.63,8,0,2025-11-17,0.81,0.0,665.7800000000002,berlinda,8,4.0,4179.95,3640.334,8.026911264653146,53.36658354114713,Alta,🟢 Abaixo viável,
NBL0910,Porto_Alegre-Jardim_Botanico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Santa Cecília",0,702,1791.58,66,1981.77,2025-11,0.5,0.4428,15,30,144.8,130.0,8,0,2025-11-17,0.9,0.0,190.19000000000005,berlinda,8,2.0,2831.58,2311.58,6.23803468616439,32.917705735660846,Média,🟢 Abaixo viável,
ONJ2612,Sao_Paulo-Moema-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Indianópolis",2,273,4481.86,105,4848.24,2025-11,0.6786,0.6933,19,30,292.11,209.17,6,0,2025-11-17,0.92,584.22,366.3800000000001,berlinda,6,2.0,5736.879999999999,5333.5165719999995,7.9034561614111505,52.36907730673317,Alta,🟢 Abaixo viável,
PSJ0304,Florianopolis-Jurere_Tradicional-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",3,316,4998.61,15,6071.78,2025-11,0.6296,0.5168,17,30,383.41,268.0,5,0,2025-11-17,0.82,1150.23,1073.17,berlinda,5,5.0,6338.61,5842.273999999999,9.473648913498184,60.84788029925187,Alta,🟠 Abaixo precisa esforço,
TCO0709,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,274,2046.5,77,2102.22,2025-11,0.5333,0.5111,16,30,128.83,125.0,6,0,2025-11-17,0.97,0.0,55.7199999999998,berlinda,6,1.0,2796.5,2446.475,3.3131641788204735,7.4812967581047385,Baixa,🟢 Abaixo viável,
TVT1009,Florianopolis-Centrao-apartamento-MASTER-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,589,4580.22,33,5457.01,2025-11,0.5333,0.5244,16,30,384.88,253.17,6,0,2025-11-17,0.84,0.0,876.79,berlinda,6,4.0,6099.24,5390.313366,10.169347513565116,63.591022443890274,Alta,🟠 Abaixo precisa esforço,
DPR0006,Balneario_Camboriu-Sul-apartamento-JR-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Barra",6,235,1966.95,36,2019.49,2025-11,0.7917,0.505,19,30,122.95,111.67,3,0,2025-11-17,0.97,737.7,52.539999999999964,berlinda,3,1.0,2301.96,2232.177417,2.9052591495872697,5.7356608478802995,Baixa,🟢 Abaixo viável,
ILC2415,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",2,827,10921.71,30,11211.84,2025-11,0.7143,0.7268,20,30,672.4,528.0,2,0,2025-11-17,0.97,1344.8,290.130000000001,berlinda,2,1.0,11977.71,11676.0108,13.663113280246645,76.55860349127181,Alta,🟢 Abaixo viável,
PSO0306,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,152,2050.65,17,2238.48,2025-11,0.5,0.4378,15,30,210.27,164.75,8,12,2025-11-17,0.92,0.0,187.82999999999993,berlinda,8,2.0,3368.65,2709.65,6.912054720167254,43.391521197007485,Média,🟢 Abaixo viável,
SDR007,Florianopolis-Lagoa-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",0,1571,3061.44,24,3347.98,2025-11,0.8,0.6861,24,30,158.17,100.0,1,0,2025-11-17,0.91,0.0,286.53999999999996,berlinda,1,3.0,3161.44,3141.44,2.8528645133284343,4.987531172069826,Baixa,🟠 Abaixo precisa esforço,
SGA202,Florianopolis-Jurere_Longe-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",2,1874,2947.64,17,3322.23,2025-11,0.5357,0.431,15,30,230.47,178.25,4,0,2025-11-17,0.89,460.94,374.59000000000015,berlinda,4,3.0,3660.64,3329.5941,6.699382392750253,40.14962593516209,Média,🟢 Abaixo viável,
TCO0612,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",1,564,1844.34,77,2102.22,2025-11,0.6207,0.5111,18,30,120.0,120.0,7,0,2025-11-17,0.88,120.0,257.8799999999999,berlinda,7,3.0,2684.34,2365.728,4.906812797899363,20.199501246882793,Média,🟢 Abaixo viável,
VPD0605,Florianopolis-Beira_Mar-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Agronômica",0,200,5930.08,18,6198.91,2025-11,0.9,0.6096,27,30,287.33,191.0,1,0,2025-11-17,0.96,0.0,268.8299999999999,berlinda,1,2.0,6121.08,6101.98,4.141577309559261,13.216957605985039,Baixa,🟠 Abaixo precisa esforço,
ATB2014,Sao_Paulo-Brooklin-apartamento-JR-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Jardim das Acacias",0,213,3286.58,46,3752.85,2025-11,0.8,0.6305,24,30,181.17,156.0,5,0,2025-11-17,0.88,0.0,466.27,berlinda,5,3.0,4066.58,3910.58,6.460700534260628,35.910224438902745,Média,🟢 Abaixo viável,
DBH0804,Guarapari-Praia_do_Morro-apartamento-JR-3Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Praia do Morro",0,61,1662.09,41,1912.5,2025-11,0.3667,0.3381,11,30,183.91,165.0,8,0,2025-11-17,0.87,0.0,250.41000000000008,berlinda,8,2.0,2982.09,2146.134,10.802000000000005,66.08478802992519,Alta,🟢 Abaixo viável,
DLH0303,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",0,521,9370.83,55,11072.1,2025-11,0.6667,0.7122,20,30,648.0,446.5,2,0,2025-11-17,0.85,0.0,1701.2700000000004,berlinda,2,4.0,10263.83,9966.1931,17.151603015688085,83.0423940149626,Crítico,🟠 Abaixo precisa esforço,
IPC0902,Balneario_Camboriu-Centro-apartamento-TOP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",10,67,5630.44,48,6228.8,2025-11,0.8,0.5099,16,30,0.0,,3,0,2025-11-17,0.9,0.0,598.3600000000006,berlinda,3,0.0,,,,,Baixa,🟠 Abaixo precisa esforço,
NWT0703,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,185,4791.91,41,4882.8,2025-11,0.6333,0.6137,19,30,310.53,280.0,4,0,2025-11-17,0.98,0.0,90.89000000000033,berlinda,4,1.0,5911.91,5501.206,5.212009502744345,24.688279301745634,Média,🟢 Abaixo viável,
SPJ0102,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,210,5418.97,16,5903.8,2025-11,0.7,0.6696,21,30,335.52,246.6,5,0,2025-11-17,0.92,0.0,484.8299999999999,berlinda,5,2.0,6651.97,6282.070000000001,10.125603678986414,63.092269326683294,Alta,🟢 Abaixo viável,
SPJ0404,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",4,516,4789.3,16,5903.8,2025-11,0.6923,0.6696,18,30,321.39,205.0,3,0,2025-11-17,0.81,1285.56,1114.5,berlinda,3,6.0,5404.3,5215.0645,6.4498712693519415,35.66084788029925,Média,🟠 Abaixo precisa esforço,
TCO1210,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,509,1886.95,77,2102.22,2025-11,0.6,0.5111,18,30,131.33,120.0,4,0,2025-11-17,0.9,0.0,215.26999999999975,berlinda,4,2.0,2366.95,2174.95,6.144076262237054,31.67082294264339,Média,🟢 Abaixo viável,
WSH0801,Curitiba-Batel-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Bigorrilho",2,213,2661.69,195,3205.35,2025-11,0.5357,0.5844,15,30,202.93,135.14,7,0,2025-11-17,0.83,405.86,543.6599999999999,berlinda,7,5.0,3607.67,3168.451486,4.584224025457437,16.209476309226932,Baixa,🟠 Abaixo precisa esforço,
BLB1306,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,428,3055.18,206,3756.26,2025-11,0.6333,0.6252,19,30,199.16,207.0,5,0,2025-11-17,0.81,0.0,701.0800000000004,berlinda,5,4.0,4090.18,3710.6454999999996,9.658780276125727,61.84538653366584,Alta,🟠 Abaixo precisa esforço,
DMS0106,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Bairro Belverede",0,136,10160.51,55,11072.1,2025-11,0.7333,0.7122,22,30,585.0,334.2,5,0,2025-11-17,0.92,0.0,911.5900000000001,berlinda,5,3.0,11831.51,11385.854299999999,9.171803542236795,59.85037406483791,Alta,🟢 Abaixo viável,
RCP202,Florianopolis-Canasvieiras_Meio-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,759,2785.22,21,2868.75,2025-11,0.4333,0.3803,13,30,280.31,244.33,6,1,2025-11-17,0.97,0.0,83.5300000000002,berlinda,6,1.0,4251.2,3420.429134,7.114208244008731,45.137157107231914,Média,🟢 Abaixo viável,
VLR802,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,1221,2762.17,71,3047.73,2025-11,0.6,0.5608,18,30,184.1,156.88,8,0,2025-11-17,0.91,0.0,285.55999999999995,berlinda,8,2.0,4017.21,3515.194,7.349511406850343,47.13216957605985,Média,🟢 Abaixo viável,
CRI0301,Florianopolis-Ribeirao-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Ribeirão da Ilha",1,527,2825.31,38,3433.63,2025-11,0.5172,0.5099,15,30,220.33,149.0,6,0,2025-11-17,0.82,220.33,608.3200000000002,berlinda,6,5.0,3719.31,3287.6868,5.279525167242832,25.43640897755611,Média,🟠 Abaixo precisa esforço,
CNB010,Especial-CNB-casa-TOP-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",1,591,4794.39,16,5403.48,2025-11,0.3103,0.543,9,30,664.67,674.64,11,1,2025-11-17,0.89,664.67,609.0899999999992,berlinda,11,1.0,12215.43,7097.138712,76.04663616780289,99.75062344139651,Crítico,🟢 Abaixo viável,
CNT303,Florianopolis-UFSC-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Trindade",0,639,3191.53,42,3311.18,2025-11,0.7667,0.6012,23,30,192.87,137.0,6,0,2025-11-17,0.96,0.0,119.64999999999964,berlinda,6,1.0,4013.53,3821.7574000000004,4.9505161302013025,20.698254364089774,Média,🟢 Abaixo viável,
ELS0402,Porto_Alegre-Centro_Historico-apartamento-JR-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,15,1526.95,76,1685.67,2025-11,0.6,0.5729,18,30,103.61,100.0,4,0,2025-11-17,0.91,0.0,158.72000000000003,berlinda,4,2.0,1926.95,1766.95,4.707920292821253,18.453865336658353,Baixa,🟢 Abaixo viável,
RGP208,Florianopolis-Jurere_Tradicional-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1484,4540.34,23,5552.62,2025-11,0.5,0.6119,15,30,362.8,230.0,3,0,2025-11-17,0.82,0.0,1012.2799999999997,berlinda,3,5.0,5230.34,4885.34,8.386109620323378,55.36159600997507,Alta,🟠 Abaixo precisa esforço,
TPS306,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,995,3586.44,22,4192.76,2025-11,0.6,0.6,18,30,263.67,261.9,10,0,2025-11-17,0.86,0.0,606.3200000000002,berlinda,10,3.0,6205.4400000000005,5157.84,12.624556616643932,73.06733167082294,Alta,🟢 Abaixo viável,
WSH0407,Curitiba-Batel-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Bigorrilho",0,18,3030.6,195,3205.35,2025-11,0.7667,0.5844,23,30,173.04,142.83,6,0,2025-11-17,0.95,0.0,174.75,berlinda,6,2.0,3887.58,3687.646566,3.893419205390987,10.723192019950124,Baixa,🟢 Abaixo viável,
CRM0212,Florianopolis-Canto_da_Lagoa-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canto da Lagoa",0,298,2970.63,15,3699.2,2025-11,0.4333,0.4031,13,30,284.85,262.8,10,0,2025-11-17,0.8,0.0,728.5699999999997,berlinda,10,3.0,5598.63,4109.3424,17.253117430795843,84.03990024937656,Crítico,🟢 Abaixo viável,
MHF1601,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",1,480,3120.01,17,3496.4,2025-11,0.6207,0.5558,18,30,206.67,218.63,8,0,2025-11-17,0.89,206.67,376.3899999999999,berlinda,8,2.0,4869.05,4205.639128000001,11.767839163139225,68.3291770573566,Alta,🟢 Abaixo viável,
ROI009,Imbituba-Praia_do_Rosa-casa-MASTER-3Q,Carteira 6,SC,"Garopaba, SC","Garopaba, SC, Ouvidor",6,400,9168.5,11,9635.17,2025-11,0.4583,0.5225,11,30,1084.73,1000.0,2,22,2025-11-17,0.95,6508.38,466.6700000000001,berlinda,2,1.0,11168.5,10085.1,48.43401828924659,98.50374064837905,Crítico,🟢 Abaixo viável,
SRO0002,Florianopolis-Lagoa-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",8,353,4218.34,37,4250.18,2025-11,0.8636,0.5636,19,30,276.58,192.0,2,0,2025-11-17,0.99,2212.64,31.840000000000146,berlinda,2,1.0,4602.34,4549.9624,1.4383579048416837,0.997506234413965,Baixa,🟢 Abaixo viável,
ELF0607,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",3,164,2847.82,38,3068.74,2025-11,0.4815,0.4868,13,30,248.38,361.25,8,24,2025-11-17,0.93,745.14,220.91999999999962,berlinda,8,1.0,5737.82,4239.355,26.006553178177317,92.26932668329178,Crítico,🟢 Abaixo viável,
ISM0619,Sao_Paulo-Moema-apartamento-SUP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Indianópolis",0,152,3358.16,606,3824.94,2025-11,0.6,0.6107,18,30,225.44,161.5,8,0,2025-11-17,0.88,0.0,466.7800000000002,berlinda,8,3.0,4650.16,4133.36,6.569599348835103,36.907730673316706,Média,🟢 Abaixo viável,
NWT1217,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",3,150,4061.69,41,4882.8,2025-11,0.6296,0.6137,17,30,297.65,281.33,3,0,2025-11-17,0.83,892.9499999999999,821.1100000000001,berlinda,3,3.0,4905.68,4593.066104,15.769836726195358,81.29675810473816,Crítico,🟠 Abaixo precisa esforço,
NWT1407,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,78,4283.13,41,4882.8,2025-11,0.5333,0.6137,16,30,330.0,300.83,6,0,2025-11-17,0.88,0.0,599.6700000000001,berlinda,6,2.0,6088.110000000001,5245.725834,18.472876843204723,85.53615960099751,Crítico,🟢 Abaixo viável,
SPJ0502,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,383,5530.69,16,5903.8,2025-11,0.7667,0.6696,23,30,301.35,197.5,4,0,2025-11-17,0.94,0.0,373.1100000000006,berlinda,4,2.0,6320.69,6136.383,6.240830058606331,33.416458852867834,Média,🟢 Abaixo viável,
VST027,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",1,67,3471.3,51,3596.78,2025-11,0.6207,0.2412,18,30,237.44,171.29,7,0,2025-11-17,0.97,237.44,125.48000000000002,berlinda,7,1.0,4670.33,4215.537921,5.975753090264069,30.423940149625935,Média,🟢 Abaixo viável,
COB0710,Sao_Paulo-Brooklin-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Santo Amaro",0,32,3799.85,297,4078.3,2025-11,0.5667,0.634,17,30,228.31,168.0,4,0,2025-11-17,0.93,0.0,278.4500000000003,berlinda,4,2.0,4471.85,4180.6723999999995,5.735183777554383,28.428927680798004,Média,🟢 Abaixo viável,
ISC1511,Sao_Paulo-Republica-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Vila Buarque",0,499,3892.13,105,4584.01,2025-11,0.7333,0.6841,22,30,220.18,142.75,4,0,2025-11-17,0.85,0.0,691.8800000000001,berlinda,4,5.0,4463.13,4310.8443,4.309147231354208,14.214463840399002,Baixa,🟠 Abaixo precisa esforço,
JBV173,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1698,8826.69,25,9382.13,2025-11,0.7667,0.6404,23,30,491.0,446.5,4,0,2025-11-17,0.94,0.0,555.4399999999987,berlinda,4,2.0,10612.69,10196.0162,13.216826029910022,74.81296758104739,Alta,🟢 Abaixo viável,
MHFA1204,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,479,3122.94,10,3496.69,2025-11,0.6667,0.3962,20,30,185.35,206.89,9,1,2025-11-17,0.89,0.0,373.75,berlinda,9,2.0,4984.95,4364.342067,11.056904887193316,67.08229426433915,Alta,🟢 Abaixo viável,
PRY0101,Porto_Seguro-Pataxos-apartamento-SUP-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Taperapuã",0,17,3783.66,38,3825.79,2025-11,0.7333,0.4272,22,30,224.27,313.0,6,6,2025-11-17,0.99,0.0,42.13000000000011,berlinda,6,1.0,5661.66,5160.7973999999995,3.446788767810056,8.478802992518704,Baixa,🟢 Abaixo viável,
AST0103,Porto_Seguro-Pataxos-apartamento-JR-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Taperapuan",0,316,1744.48,42,1757.91,2025-11,0.3333,0.2825,10,30,194.8,136.11,9,0,2025-11-17,0.99,0.0,13.430000000000064,berlinda,9,1.0,2969.4700000000003,2152.769167,1.0398469204908152,0.24937655860349126,Baixa,🟢 Abaixo viável,
DNAB1503,Goiania-Central-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",1,772,2011.1,150,2169.41,2025-11,0.4483,0.4376,13,30,188.31,190.8,10,30,2025-11-17,0.93,188.31,158.30999999999995,berlinda,10,1.0,3919.1,2866.4564,13.923392996252435,77.0573566084788,Alta,🟢 Abaixo viável,
EDF1303,Salvador-Ondina_Rio_Vermelho-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Rio Vermelho",1,8,3236.07,34,3908.09,2025-11,0.5862,0.6272,17,30,196.95,192.0,8,0,2025-11-17,0.83,196.95,672.02,berlinda,8,4.0,4772.07,4136.4732,8.253893845842851,54.613466334164585,Alta,🟢 Abaixo viável,
EUB1006,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,262,3269.04,206,3756.26,2025-11,0.6333,0.6252,19,30,213.63,181.0,8,0,2025-11-17,0.87,0.0,487.22000000000025,berlinda,8,3.0,4717.04,4186.0584,7.825764634680954,50.87281795511222,Alta,🟢 Abaixo viável,
