listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,dias_pmin,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade,dias_disponiveis,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,faixa_prioridade,status_operacional,score_risco_bruto
BSS0703,Sao_Paulo-Santo_Amaro-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Jardim das Acácias",0,428,3484.71,157,3988.2,2025-11,0.7333,0.6596,22,30,192.45,134.0,1,0,2025-11-24,0.87,0.0,503.4899999999998,berlinda,1,4.0,3618.71,3582.9722,4.22920490446818,17.46987951807229,Baixa,🟠 Abaixo precisa esforço,
FFS0909,Itapema-Meia_Praia-Sul-apartamento-SUP-1Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",10,2,1823.78,19,2238.48,2025-11,0.65,0.5187,13,30,178.15,126.0,3,0,2025-11-24,0.81,1781.5,414.70000000000005,berlinda,3,4.0,2201.7799999999997,2069.48,5.83567867481505,37.04819277108434,Média,🟠 Abaixo precisa esforço,
SLC0201,Florianopolis-Rio_Vermelho-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,318,2216.62,21,2656.73,2025-11,0.7333,0.5306,22,30,124.68,165.5,4,0,2025-11-24,0.83,0.0,440.1100000000001,berlinda,4,3.0,2878.62,2702.0645999999997,9.138829187259025,62.65060240963856,Alta,🟢 Abaixo viável,
SMT0713,Salvador-Boca_do_Rio-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Armação",1,274,2804.54,34,3140.34,2025-11,0.7241,0.6738,21,30,164.57,126.0,1,0,2025-11-24,0.89,164.57,335.8000000000002,berlinda,1,3.0,2930.54,2895.7766,4.491106058579646,19.879518072289155,Baixa,🟠 Abaixo precisa esforço,
SPT0104,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,591,757.89,42,910.58,2025-11,0.3,0.3663,9,30,101.0,100.0,6,24,2025-11-24,0.83,0.0,152.69000000000005,berlinda,6,2.0,1357.8899999999999,937.89,8.384216653122186,56.62650602409639,Alta,🟢 Abaixo viável,
IBI307,Florianopolis-Jurere_Internacional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1452,5484.08,50,6417.62,2025-11,0.6333,0.6175,19,30,342.95,282.0,2,0,2025-11-24,0.85,0.0,933.54,berlinda,2,4.0,6048.08,5841.2612,10.255292460444837,68.97590361445783,Alta,🟠 Abaixo precisa esforço,
ILC2505,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",7,1282,10618.12,30,11771.46,2025-11,0.8696,0.7857,20,30,705.35,516.67,3,0,2025-11-24,0.9,4937.45,1153.3399999999983,berlinda,3,3.0,12168.130000000001,11966.008696,16.87403765265026,87.04819277108435,Crítico,🟢 Abaixo viável,
ILC3209,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1445,9887.43,30,11771.46,2025-11,0.6,0.7857,18,30,700.0,465.0,1,0,2025-11-24,0.84,0.0,1884.0299999999988,berlinda,1,5.0,10352.43,10166.43,14.88471183693441,82.53012048192771,Crítico,🟠 Abaixo precisa esforço,
NWT0618,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,215,4369.35,43,5085.72,2025-11,0.6207,0.6637,18,30,279.56,250.0,3,0,2025-11-24,0.86,279.56,716.3699999999999,berlinda,3,3.0,5119.35,4834.875,11.738259282854735,73.79518072289156,Alta,🟠 Abaixo precisa esforço,
VGZ0007,Imbituba-Praia_do_Rosa-casa-SUP-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",9,620,2297.18,44,2841.89,2025-11,0.8095,0.4208,17,30,167.29,110.0,2,0,2025-11-24,0.81,1505.61,544.71,berlinda,2,5.0,2517.18,2475.27,4.216778270798659,17.16867469879518,Baixa,🟠 Abaixo precisa esforço,
NOR0203,Brasilia-Asa_Norte-apartamento-SUP-1Q,Carteira 1_sys-price,DF,"Brasília, DF","Brasília, DF, Asa Norte",1,767,3883.84,142,4078.89,2025-11,0.8621,0.8171,25,30,199.24,,0,0,2025-11-24,0.95,199.24,195.04999999999973,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
PRV1003,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,387,3577.8,212,4248.24,2025-11,0.7333,0.7112,22,30,187.91,130.0,1,0,2025-11-24,0.84,0.0,670.4399999999996,berlinda,1,6.0,3707.8,3673.1290000000004,3.419345423045777,9.939759036144578,Baixa,🟠 Abaixo precisa esforço,
VLR801,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,1230,3254.69,72,3484.62,2025-11,0.8667,0.6339,26,30,146.5,,0,0,2025-11-24,0.93,0.0,229.92999999999984,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
CCS0205,Florianopolis-Campeche_Praia-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",1,617,4434.86,12,5066.98,2025-11,0.8276,0.7226,24,30,214.21,213.0,1,0,2025-11-24,0.88,214.21,632.1199999999999,berlinda,1,3.0,4647.86,4611.1388,8.85744960509021,60.54216867469879,Alta,🟠 Abaixo precisa esforço,
DLH0105,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",1,451,11047.08,55,11231.9,2025-11,0.7931,0.7261,23,30,606.22,,0,0,2025-11-24,0.98,606.22,184.8199999999997,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
HAI406,Salvador-Centro-apartamento-JR-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Centro",0,460,1997.61,28,2355.51,2025-11,0.5333,0.7039,16,30,150.0,111.0,3,0,2025-11-24,0.85,0.0,357.9000000000003,berlinda,3,4.0,2330.6099999999997,2175.1989,4.216379892252633,16.867469879518072,Baixa,🟠 Abaixo precisa esforço,
JBV106,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",4,1698,9497.75,27,10333.97,2025-11,0.9231,0.693,24,30,502.96,,0,0,2025-11-24,0.92,2011.84,836.2199999999993,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
JFM0062,Florianopolis-Beira_Mar-apartamento-JR-3Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,235,4564.91,16,4817.34,2025-11,0.6333,0.5958,19,30,300.16,201.0,3,0,2025-11-24,0.95,0.0,252.4300000000003,berlinda,3,2.0,5167.91,4946.7899,5.266228873195587,31.626506024096386,Média,🟢 Abaixo viável,
RAP0306,Florianopolis-Campeche_Praia-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",8,330,2837.36,11,3052.35,2025-11,0.6818,0.7176,15,30,230.27,234.2,5,0,2025-11-24,0.93,1842.16,214.98999999999978,berlinda,5,1.0,4008.36,3635.7478,16.495702655331122,85.54216867469879,Crítico,🟢 Abaixo viável,
SCO0003,Florianopolis-Campeche-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",9,207,1793.04,28,2204.41,2025-11,0.619,0.6439,13,30,164.31,136.0,1,0,2025-11-24,0.81,1478.79,411.3699999999999,berlinda,1,4.0,1929.04,1877.224,6.344817887779495,40.963855421686745,Média,🟠 Abaixo precisa esforço,
COB0710,Sao_Paulo-Brooklin-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Santo Amaro",0,32,3799.85,299,4501.61,2025-11,0.5667,0.7158,17,30,223.64,150.0,2,0,2025-11-24,0.84,0.0,701.7599999999998,berlinda,2,5.0,4099.85,3969.8599999999997,4.676726771088573,22.590361445783135,Média,🟠 Abaixo precisa esforço,
ISC1511,Sao_Paulo-Republica-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Vila Buarque",0,499,4125.21,105,4584.01,2025-11,0.7667,0.7373,23,30,214.29,,0,0,2025-11-24,0.9,0.0,458.8000000000002,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
JBV173,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1698,9527.68,27,10333.97,2025-11,0.8333,0.693,25,30,487.04,,0,0,2025-11-24,0.92,0.0,806.289999999999,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
JBV179,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",3,789,9344.92,27,10333.97,2025-11,0.7037,0.693,19,30,704.11,370.0,1,0,2025-11-24,0.9,2112.33,989.0499999999993,berlinda,1,3.0,9714.92,9605.289,11.804063039986882,74.09638554216868,Alta,🟠 Abaixo precisa esforço,
ROT1001,Itapema-Meia_Praia-Sul-apartamento-JR-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",9,676,1876.79,19,2238.48,2025-11,0.5714,0.5187,12,30,169.0,110.0,1,0,2025-11-24,0.84,1521.0,361.69000000000005,berlinda,1,4.0,1986.79,1939.644,4.443405793216827,19.27710843373494,Baixa,🟠 Abaixo precisa esforço,
BLB1501,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",3,1,3702.96,212,4248.24,2025-11,0.8519,0.7112,23,30,194.87,,0,0,2025-11-24,0.87,584.61,545.2799999999997,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
EJF0702,Balneario_Camboriu-Intermediario-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",8,689,3394.9,93,3620.15,2025-11,0.9091,0.5008,20,30,221.95,,0,0,2025-11-24,0.94,1775.6,225.25,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
ETE0304,Maceio-Ponta_Verde-apartamento-TOP-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,522,4347.25,126,4914.91,2025-11,0.7667,0.7641,23,30,272.48,216.0,5,0,2025-11-24,0.88,0.0,567.6599999999999,berlinda,5,3.0,5427.25,5175.286,8.315822670201488,56.024096385542165,Alta,🟢 Abaixo viável,
JBN0043,Sao_Paulo-Brooklin-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Brooklin",0,316,4126.34,299,4501.61,2025-11,0.7667,0.7158,23,30,211.22,155.5,2,0,2025-11-24,0.92,0.0,375.2699999999995,berlinda,2,3.0,4437.34,4364.7837,4.321008483631406,18.67469879518072,Baixa,🟠 Abaixo precisa esforço,
RUD0047,Porto_Seguro-Pataxos-casa-TOP-3Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Taperapuan",10,348,3404.01,10,3821.84,2025-11,0.45,0.296,9,30,446.67,,0,0,2025-11-24,0.89,4466.7,417.8299999999999,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
SAT0012,Sao_Paulo-Vila_Olimpia-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Itaim Bibi",5,201,5502.9,308,6486.71,2025-11,0.88,0.7113,22,30,324.23,,0,0,2025-11-24,0.85,1621.15,983.8100000000004,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
SLC0204,Florianopolis-Rio_Vermelho-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,318,2364.6,21,2656.73,2025-11,0.8,0.5306,24,30,110.29,157.33,6,0,2025-11-24,0.89,0.0,292.1300000000001,berlinda,6,2.0,3308.58,3119.784,8.649884049188291,59.63855421686747,Alta,🟢 Abaixo viável,
ABY40012,Sao_Paulo-Pompeia-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Perdizes",1,31,3263.19,71,3769.75,2025-11,0.8621,0.5545,25,30,165.52,142.0,1,0,2025-11-24,0.87,165.52,506.55999999999995,berlinda,1,4.0,3405.19,3385.6082,4.770311028582796,23.795180722891565,Média,🟠 Abaixo precisa esforço,
MCA0609,Balneario_Picarras-Geral-casa-JR-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Itacolomi",0,345,2128.71,12,2152.64,2025-11,0.6333,0.363,19,30,143.68,,0,0,2025-11-24,0.99,0.0,23.929999999999836,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
PLO0010,Jaguaruna-Camacho-apartamento-SUP-1Q,Carteira 6,SC,"Jaguaruna, SC","Jaguaruna, SC, Centro",0,22,862.65,14,1077.87,2025-11,0.3333,0.2759,10,30,108.7,93.5,4,0,2025-11-24,0.8,0.0,215.2199999999999,berlinda,4,3.0,1236.65,987.3041999999999,6.223097405067401,40.06024096385542,Média,🟠 Abaixo precisa esforço,
RGP208,Florianopolis-Jurere_Tradicional-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1484,3743.45,28,4499.33,2025-11,0.4,0.636,12,30,366.17,263.67,6,0,2025-11-24,0.83,0.0,755.8800000000001,berlinda,6,3.0,5325.469999999999,4376.258,14.765374666894845,81.92771084337349,Crítico,🟠 Abaixo precisa esforço,
WSH0407,Curitiba-Batel-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Bigorrilho",0,18,3605.25,200,3688.58,2025-11,0.9333,0.6794,28,30,166.86,130.0,1,0,2025-11-24,0.98,0.0,83.32999999999993,berlinda,1,1.0,3735.25,3726.579,2.936875437160097,5.120481927710843,Baixa,🟢 Abaixo viável,
ATB2014,Sao_Paulo-Brooklin-apartamento-JR-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Jardim das Acacias",0,213,3447.43,46,4249.57,2025-11,0.8333,0.6984,25,30,180.0,174.67,3,0,2025-11-24,0.81,0.0,802.1399999999999,berlinda,3,5.0,3971.4399999999996,3884.087533,6.594069225827551,43.674698795180724,Média,🟠 Abaixo precisa esforço,
DBH0804,Guarapari-Praia_do_Morro-apartamento-JR-3Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Praia do Morro",0,61,1662.09,54,1948.64,2025-11,0.3667,0.3935,11,30,183.91,151.8,5,0,2025-11-24,0.85,0.0,286.5500000000002,berlinda,5,2.0,2421.09,1940.4153,11.161191908202655,71.08433734939759,Alta,🟠 Abaixo precisa esforço,
DLH0303,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",0,521,10062.55,55,11231.9,2025-11,0.7333,0.7261,22,30,632.0,,0,0,2025-11-24,0.9,0.0,1169.3500000000004,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
NWT0703,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,185,4791.91,43,5085.72,2025-11,0.6333,0.6637,19,30,310.53,280.0,2,0,2025-11-24,0.94,0.0,293.8100000000004,berlinda,2,2.0,5351.91,5146.558,8.08801900222585,54.51807228915663,Alta,🟢 Abaixo viável,
RUP0101,Blumenau-Central-apartamento-SUP-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Escola Agrícola",1,465,1335.7,67,1442.36,2025-11,0.4483,0.3663,13,30,121.54,122.67,6,0,2025-11-24,0.93,121.54,106.65999999999985,berlinda,6,1.0,2071.7200000000003,1665.657766,9.071232008652476,62.048192771084345,Alta,🟢 Abaixo viável,
SPJ0102,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,210,5418.97,16,6452.9,2025-11,0.7,0.7069,21,30,335.52,233.5,2,0,2025-11-24,0.84,0.0,1033.9299999999994,berlinda,2,5.0,5885.97,5745.87,7.482609524399878,51.204819277108435,Alta,🟠 Abaixo precisa esforço,
SPJ0203,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,518,6085.35,16,6452.9,2025-11,0.6667,0.7069,20,30,359.25,227.0,3,0,2025-11-24,0.94,0.0,367.5499999999993,berlinda,3,2.0,6766.35,6539.3727,6.46483364068867,42.77108433734939,Média,🟢 Abaixo viável,
SPJ0404,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",4,516,5271.44,16,6452.9,2025-11,0.7308,0.7069,19,30,304.67,,0,0,2025-11-24,0.82,1218.68,1181.46,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
TCO1210,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,509,2170.72,77,2393.45,2025-11,0.7,0.6126,21,30,129.71,,0,0,2025-11-24,0.91,0.0,222.73000000000002,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
MHE213,Florianopolis-Cachoeira_Bom_Jesus-apartamento-MASTER-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",5,617,5773.21,14,6029.28,2025-11,0.44,0.659,11,30,622.27,333.0,2,0,2025-11-24,0.96,3111.35,256.0699999999997,berlinda,2,1.0,6439.21,6066.25,14.142867805111042,81.32530120481928,Crítico,🟢 Abaixo viável,
NBL0910,Porto_Alegre-Jardim_Botanico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Santa Cecília",0,702,2033.84,68,2372.5,2025-11,0.5667,0.5342,17,30,143.06,131.33,3,0,2025-11-24,0.86,0.0,338.6600000000001,berlinda,3,3.0,2427.83,2257.114133,6.248853923428172,40.36144578313253,Média,🟠 Abaixo precisa esforço,
ONJ2612,Sao_Paulo-Moema-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Indianópolis",2,273,4481.86,107,5536.9,2025-11,0.6786,0.7669,19,30,292.11,208.8,5,0,2025-11-24,0.81,584.22,1055.04,berlinda,5,6.0,5525.86,5190.3184,6.631037584207771,44.57831325301205,Média,🟠 Abaixo precisa esforço,
PSJ0304,Florianopolis-Jurere_Tradicional-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",3,316,5186.46,17,5832.42,2025-11,0.6667,0.5256,18,30,374.5,282.0,1,0,2025-11-24,0.89,1123.5,645.96,berlinda,1,3.0,5468.46,5374.4694,10.410814036026213,69.57831325301204,Alta,🟠 Abaixo precisa esforço,
RSU3842,Penha-Longe-apartamento-SUP-3Q,Carteira 6,SC,"Penha, SC","Penha, SC, Gravatá",0,303,3500.22,18,3726.01,2025-11,0.5333,0.3771,16,30,284.88,,0,0,2025-11-24,0.94,0.0,225.79000000000042,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
TCO0811,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",1,499,2362.11,77,2393.45,2025-11,0.8276,0.6126,24,30,124.17,120.0,2,0,2025-11-24,0.99,124.17,31.33999999999969,berlinda,2,1.0,2602.11,2560.734,1.5712883076730089,1.5060240963855422,Baixa,🟢 Abaixo viável,
TXP1803,Goiania-Central-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",1,471,2350.0,162,2535.55,2025-11,0.6207,0.5616,18,30,151.44,147.0,4,0,2025-11-24,0.93,151.44,185.55000000000018,berlinda,4,2.0,2938.0,2714.9716,5.3786850979077565,33.433734939759034,Média,🟢 Abaixo viável,
ETE0308,Maceio-Ponta_Verde-apartamento-TOP-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Pajuçara",2,395,4130.74,126,4914.91,2025-11,0.8571,0.7641,24,30,209.33,195.0,1,0,2025-11-24,0.84,418.66,784.1700000000001,berlinda,1,5.0,4325.74,4297.8745,6.222419128732776,39.75903614457831,Média,🟠 Abaixo precisa esforço,
GDP0107,Brasilia-Asa_Sul-apartamento-SUP-1Q,Carteira 1_sys-price,DF,"Brasília, DF","Brasília, DF, Asa Sul",1,645,4125.95,142,4188.45,2025-11,0.6897,0.8532,20,30,260.95,196.0,1,0,2025-11-24,0.99,260.95,62.5,berlinda,1,1.0,4321.95,4261.1312,2.924709618116487,4.819277108433735,Baixa,🟢 Abaixo viável,
OGD0401,Florianopolis-Beira_Mar-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,248,5159.76,19,6378.82,2025-11,0.7667,0.7167,23,30,279.13,180.0,3,0,2025-11-24,0.81,0.0,1219.0599999999995,berlinda,3,7.0,5699.76,5573.778,4.914272097795066,25.903614457831324,Média,🟠 Abaixo precisa esforço,
SPJ0106,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,310,5476.78,16,6452.9,2025-11,0.7333,0.7069,22,30,308.32,252.0,3,0,2025-11-24,0.85,0.0,976.1199999999999,berlinda,3,4.0,6232.78,6031.154799999999,9.529910582838724,66.26506024096386,Alta,🟠 Abaixo precisa esforço,
ZNB1304,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",7,172,3515.44,212,4248.24,2025-11,1.0,0.7112,23,30,200.35,,0,0,2025-11-24,0.83,1402.45,732.7999999999997,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
ILC1211,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1971,8928.49,17,10796.7,2025-11,0.6,0.6721,18,30,605.33,469.5,4,0,2025-11-24,0.83,0.0,1868.210000000001,berlinda,4,4.0,10806.49,10055.289999999999,20.310015907638455,90.66265060240963,Crítico,🟠 Abaixo precisa esforço,
VLR403,Florianopolis-Centrao-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",5,590,3729.17,127,3977.15,2025-11,0.88,0.5706,22,30,257.32,,0,0,2025-11-24,0.94,1286.6,247.98000000000002,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
CMT0404,Florianopolis-UFSC-apartamento-SUP-3Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Córrego Grande",1,260,4326.59,16,4535.03,2025-11,0.5172,0.5522,15,30,374.27,218.0,3,0,2025-11-24,0.95,374.27,208.4399999999996,berlinda,3,1.0,4980.59,4664.8388,10.019761721532142,68.07228915662651,Alta,🟢 Abaixo viável,
DPR0007,Balneario_Camboriu-Sul-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Barra",6,249,2592.78,200,3226.57,2025-11,0.7917,0.5683,19,30,158.74,132.33,3,0,2025-11-24,0.8,952.44,633.79,berlinda,3,5.0,2989.7700000000004,2907.0769830000004,5.198674177222253,30.72289156626506,Média,🟠 Abaixo precisa esforço,
EDA0001,Curitiba-Centro-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Centro",0,107,2636.22,513,2873.2,2025-11,0.6,0.6692,18,30,172.89,130.0,4,0,2025-11-24,0.92,0.0,236.98000000000002,berlinda,4,2.0,3156.22,2948.22,5.361165251287764,32.831325301204814,Média,🟢 Abaixo viável,
ILC4104,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",3,1005,10168.91,17,10796.7,2025-11,0.7407,0.6721,20,30,585.7,,0,0,2025-11-24,0.94,1757.1000000000001,627.7900000000009,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
PRB0405,Florianopolis-Jurere_Tradicional-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,261,10163.04,20,10464.65,2025-11,0.7667,0.6843,23,30,630.74,,0,0,2025-11-24,0.97,0.0,301.60999999999876,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
NGO0002,Pocos_de_Caldas-Geral-apartamento-SUP-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, São Benedito",7,150,1517.06,32,1790.89,2025-11,0.5217,0.4244,12,30,143.67,,0,0,2025-11-24,0.85,1005.6899999999999,273.83000000000015,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
RJE0980,Gramado-Geral-casa-JR-4Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Casa Grande",7,394,6360.59,10,7882.6,2025-11,0.6087,0.5221,14,30,606.07,358.33,6,0,2025-11-24,0.81,4242.490000000001,1522.0100000000002,berlinda,6,5.0,8510.57,7669.282826000001,13.837613054068454,80.42168674698796,Crítico,🟠 Abaixo precisa esforço,
CVE402,Guarapari-Praia_do_Morro-apartamento-JR-3Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Praia do Morro",4,620,1733.19,54,1948.64,2025-11,0.3462,0.3935,9,30,219.56,156.0,4,0,2025-11-24,0.89,878.24,215.45000000000005,berlinda,4,2.0,2357.19,1949.2188,8.624014697430004,58.734939759036145,Alta,🟢 Abaixo viável,
IBY1613,Sao_Paulo-Moema-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Indianópolis",0,269,5209.25,107,5536.9,2025-11,0.8667,0.7669,26,30,240.69,,0,0,2025-11-24,0.94,0.0,327.64999999999964,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
NXO0603,Sao_Paulo-Bela_Vista-apartamento-SUP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Consolação",0,444,3897.84,605,4142.47,2025-11,0.8333,0.7186,25,30,197.76,,0,0,2025-11-24,0.94,0.0,244.6300000000001,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
CTD0302,Penha-Longe-apartamento-JR-2Q,Carteira 6,SC,"Penha, SC","Penha, SC, Centro",0,176,2217.68,25,2369.86,2025-11,0.7333,0.5,22,30,125.77,144.0,2,0,2025-11-24,0.94,0.0,152.1800000000003,berlinda,2,2.0,2505.68,2428.8704,4.623462989374908,21.385542168674696,Média,🟢 Abaixo viável,
ONP2021,Sao_Paulo-Bela_Vista-apartamento-SUP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Paraíso",5,170,3839.81,605,4142.47,2025-11,0.88,0.7186,22,30,207.73,150.0,3,0,2025-11-24,0.93,1038.6499999999999,302.6600000000003,berlinda,3,3.0,4289.8099999999995,4235.8099999999995,3.6531344825671637,11.44578313253012,Baixa,🟢 Abaixo viável,
RTQ0009,Mata_de_Sao_Joao-Praia_Imbassai-casa-SUP-2Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Imbassaí",24,165,2744.52,14,3078.88,2025-11,1.0,0.4813,6,30,561.0,,0,24,2025-11-24,0.89,13464.0,334.3600000000001,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
