listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,atingimento_meta,grupo_criticidade,falta_meta,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,prioridade,status_operacional
NWT0815,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,125,3666.99,34,4405.55,2025-09,0.5667,0.6132,17,30,263.88,280.0,5,0.83,berlinda,738.5600000000004,3.0,5066.99,4460.37,15.64668807905181,90.97222222222221,Crítica,🟢 Abaixo viável
NWT1022,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,138,4447.4,34,4405.55,2025-09,0.7,0.6132,21,30,260.57,280.0,3,1.01,berlinda,-41.849999999999454,-0.0,5287.4,5035.4,-2.6598268093654247,20.60185185185185,Baixa,🟢 Acima com folga
PSO0309,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",1,40,1763.16,20,1865.2,2025-09,0.6207,0.5162,18,30,129.11,122.2,5,0.95,berlinda,102.03999999999996,1.0,2374.16,2142.4077,6.685228393737933,57.638888888888886,Média,🟢 Abaixo viável
BRI0102,Florianopolis-Jurere_Longe-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",4,40,2959.06,14,3200.25,2025-09,0.8077,0.364,21,30,193.52,,0,0.92,berlinda,241.19000000000005,0.0,,,,,Baixa,🔴 Abaixo inviável
NWTB0608,Especial-NWT-apartamento-MASTER-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",2,147,5986.64,23,6251.18,2025-09,0.6786,0.7372,19,30,391.05,400.0,2,0.96,berlinda,264.53999999999996,1.0,6786.64,6529.52,16.927364113655337,93.05555555555556,Crítica,🟢 Abaixo viável
RLA0201,Gramado-Geral-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Tres Pinheiros",0,206,4846.46,74,4561.74,2025-09,0.6667,0.4325,20,30,307.35,180.0,3,1.06,berlinda,-284.72000000000025,-1.0,5386.46,5206.478,11.234660458509264,81.25,Crítica,🟢 Acima com folga
SPJ0501,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,321,3693.85,15,3792.7,2025-09,0.8667,0.4818,26,30,185.46,135.0,3,0.97,berlinda,98.84999999999991,1.0,4098.85,4044.8635,3.518535607878293,32.870370370370374,Baixa,🟢 Abaixo viável
JBV242,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",2,1446,5817.67,31,7153.6,2025-09,0.75,0.7461,21,30,371.14,250.0,1,0.81,berlinda,1335.9300000000003,6.0,6067.67,6005.17,7.781222042048761,66.66666666666666,Média,🟠 Abaixo precisa esforço
JPR217,Especial-JPR-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,865,3466.5,15,3792.7,2025-09,0.7333,0.449,22,30,194.5,,0,0.91,berlinda,326.1999999999998,0.0,,,,,Baixa,🔴 Abaixo inviável
RGF0410,Salvador-Flamengo-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Itapuã",0,20,3038.7,27,3172.8,2025-09,0.7333,0.568,22,30,166.0,162.0,2,0.96,berlinda,134.10000000000036,1.0,3362.7,3276.2891999999997,6.8470121028744515,59.25925925925925,Média,🟢 Abaixo viável
SFR0302,Bombinhas-Centro-apartamento-SUP-1Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",2,19,1963.4,22,1925.25,2025-09,0.8929,0.4397,25,30,102.36,110.0,2,1.02,berlinda,-38.15000000000009,-0.0,2183.4,2159.838,-2.17971691988054,21.99074074074074,Baixa,🟢 Acima com folga
TXP0807,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",1,698,2644.68,140,2762.08,2025-09,0.6552,0.6003,19,30,188.74,196.0,3,0.96,berlinda,117.40000000000009,1.0,3232.68,3029.9375999999997,8.3308231477727,68.75,Média,🟢 Abaixo viável
ECH504,Florianopolis-Centrao-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",2,523,3859.6,23,4333.3,2025-09,0.75,0.5139,21,30,255.81,234.0,3,0.89,berlinda,473.7000000000003,3.0,4561.6,4386.1,8.526665589735316,69.21296296296296,Média,🟢 Abaixo viável
HOX1010,Sao_Paulo-Pinheiros-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pinheiros",2,76,4362.39,393,4152.46,2025-09,0.8214,0.6551,23,30,232.48,,0,1.05,berlinda,-209.9300000000003,0.0,,,,,Baixa,🟡 Acima sem ação
NWT0304,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,286,4410.41,34,4405.55,2025-09,0.6333,0.6132,19,30,298.37,280.0,3,1.0,berlinda,-4.859999999999673,-0.0,5250.41,4942.382,-0.30888311334564544,25.925925925925924,Baixa,🟢 Acima com folga
NWT1421,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,291,4668.94,34,4405.55,2025-09,0.7333,0.6132,22,30,288.09,280.0,3,1.06,berlinda,-263.3899999999994,-0.0,5508.94,5284.911999999999,-16.740066507019517,1.3888888888888888,Baixa,🟢 Acima com folga
VST001,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",2,62,2538.82,35,2529.48,2025-09,0.3571,0.1819,10,30,335.2,160.0,3,1.0,berlinda,-9.340000000000146,-0.0,3018.82,2710.228,-0.5907933646441258,25.462962962962965,Baixa,🟡 Acima com risco
IAA1004,Recife-Boa_Viagem-apartamento-TOP-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",0,537,5195.73,52,4926.59,2025-09,0.9,0.7285,27,30,248.0,,0,1.05,berlinda,-269.1399999999994,0.0,,,,,Baixa,🟡 Acima sem ação
ELU109,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1712,3302.92,17,3641.82,2025-09,0.8,0.4394,24,30,183.75,195.75,4,0.91,berlinda,338.9000000000001,2.0,4085.92,3929.32,9.108038700430008,71.75925925925925,Média,🟢 Abaixo viável
PGO0406,Pocos_de_Caldas-Geral-apartamento-SUP-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, São Benedito",0,354,1384.01,29,1625.33,2025-09,0.3667,0.3768,11,30,167.27,120.0,3,0.85,berlinda,241.31999999999994,3.0,1744.01,1516.022,5.938978545895293,49.76851851851852,Baixa,🟠 Abaixo precisa esforço
SDN042,Bombinhas-Centro-casa-SUP-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",8,298,3665.06,33,3357.71,2025-09,0.8636,0.2434,19,30,243.53,210.0,1,1.09,berlinda,-307.3499999999999,-1.0,3875.06,3846.416,19.22247603277233,94.44444444444444,Crítica,🟢 Acima com folga
SWR1502,Goiania-Central-2-apartamento-TOP-2Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Oeste",2,55,4330.78,11,4360.93,2025-09,0.75,0.5388,21,30,249.43,,0,0.99,berlinda,30.150000000000546,0.0,,,,,Baixa,🔴 Abaixo inviável
JBV208,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1008,7357.05,31,7153.6,2025-09,0.7,0.7461,21,30,420.48,379.0,2,1.03,berlinda,-203.44999999999982,-0.0,8115.05,7887.650000000001,-10.778845616193236,6.25,Baixa,🟢 Acima com folga
JRR309,Florianopolis-Jurere_Tradicional-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,81,7255.11,10,7816.18,2025-09,0.6,0.3688,18,30,528.17,365.67,3,0.93,berlinda,561.0700000000006,2.0,8352.119999999999,7913.316,13.1244717304361,87.03703703703704,Crítica,🟢 Abaixo viável
NWT0606,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,154,4575.92,34,4405.55,2025-09,0.7586,0.6132,22,30,240.68,250.0,4,1.04,berlinda,-170.3699999999999,-0.0,5575.92,5334.52,-9.66791887505532,7.4074074074074066,Baixa,🟢 Acima com folga
ODE1710,Sao_Paulo-Pompeia-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Perdizes",4,75,3260.66,64,3067.19,2025-09,0.9231,0.5586,24,30,169.25,,0,1.06,berlinda,-193.4699999999998,0.0,,,,,Baixa,🟡 Acima sem ação
PLN0415,Brasilia-Lago_Norte-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Guará, DF, Centro",0,700,2689.22,9,3113.13,2025-09,0.7333,0.5221,22,30,147.5,150.0,4,0.86,berlinda,423.9100000000003,3.0,3289.22,3129.2,6.8084211067318146,58.56481481481482,Média,🟢 Abaixo viável
SOA0107,Salvador-Boca_do_Rio-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",0,257,2005.86,24,2364.31,2025-09,0.6667,0.6295,20,30,138.0,118.0,2,0.85,berlinda,358.45000000000005,4.0,2241.8599999999997,2163.2012,4.472457080501284,37.26851851851852,Baixa,🟠 Abaixo precisa esforço
EUB0902,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,265,2949.54,201,2862.8,2025-09,0.8,0.5422,24,30,158.46,150.0,2,1.03,berlinda,-86.73999999999978,-0.0,3249.54,3189.54,-4.544851194634611,15.277777777777779,Baixa,🟢 Acima com folga
GGR0702,Itapema-Praia_Centro-apartamento-TOP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Centro",9,208,2424.62,7,2376.6,2025-09,0.7143,0.2212,15,30,206.8,180.0,2,1.02,berlinda,-48.01999999999998,-0.0,2784.62,2681.768,-3.636960363544558,17.36111111111111,Baixa,🟢 Acima com folga
JBV108,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1643,7736.81,31,7153.6,2025-09,0.8667,0.7461,26,30,352.46,,0,1.08,berlinda,-583.21,0.0,,,,,Baixa,🟡 Acima sem ação
JBV328,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1139,6770.72,31,7153.6,2025-09,0.8333,0.7461,25,30,340.04,333.0,3,0.95,berlinda,382.8800000000001,2.0,7769.72,7603.1867,8.911529859091928,70.83333333333334,Média,🟢 Abaixo viável
NWT0915,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,160,4793.67,34,4405.55,2025-09,0.8667,0.6132,26,30,237.23,250.0,4,1.09,berlinda,-388.1199999999999,-1.0,5793.67,5660.37,22.02449183416372,95.83333333333334,Crítica,🟢 Acima com folga
SMA0916,Salvador-Pituba_Praia-apartamento-SUP-1Q,Carteira 5,BA,"Salvador, BA","Salvador, BA, Amaralina",1,5,2088.58,18,2154.44,2025-09,0.4138,0.6475,12,30,174.79,183.33,3,0.97,berlinda,65.86000000000013,1.0,2638.5699999999997,2316.165862,5.604293366257597,45.83333333333333,Baixa,🟢 Abaixo viável
BLS0355,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Marista",4,524,2461.95,140,2762.08,2025-09,0.7308,0.6003,19,30,178.63,150.0,2,0.89,berlinda,300.1300000000001,3.0,2761.95,2681.1899999999996,5.433043213809883,43.98148148148148,Baixa,🟠 Abaixo precisa esforço
EFR0104,Cabo_Frio-Centro-apartamento-JR-3Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Braga",7,601,2175.81,72,2091.27,2025-09,0.6522,0.3755,15,30,187.8,162.5,4,1.04,berlinda,-84.53999999999996,-0.0,2825.81,2599.74,-6.56909437805735,12.268518518518519,Baixa,🟢 Acima com folga
LEC0228,Brasilia-Asa_Sul-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Setor Sudoeste",0,192,3626.17,122,3724.87,2025-09,0.7,0.7583,21,30,202.24,220.0,3,0.97,berlinda,98.69999999999982,1.0,4286.17,4088.17,5.829465189389149,48.842592592592595,Baixa,🟢 Abaixo viável
NWT0602,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,154,4812.42,34,4405.55,2025-09,0.8333,0.6132,25,30,243.56,250.0,2,1.09,berlinda,-406.8699999999999,-1.0,5312.42,5229.07,23.088490653834363,96.75925925925925,Crítica,🟢 Acima com folga
PAR0003,Urubici-Geral-casa-TOP-1Q,Carteira 3,SC,"Urubici, SC","Urubici, SC, Arroio do Engenho",4,668,4606.24,96,4532.67,2025-09,0.8846,0.3702,23,30,269.09,,0,1.02,berlinda,-73.56999999999971,0.0,,,,,Baixa,🟡 Acima sem ação
SOA0909,Salvador-Boca_do_Rio-apartamento-MASTER-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",2,245,3415.7,22,4262.83,2025-09,0.6429,0.4065,18,30,232.22,173.0,1,0.8,berlinda,847.1300000000001,5.0,3588.7,3526.9217,6.87587776195626,59.95370370370371,Média,🟠 Abaixo precisa esforço
SPJ0504,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,320,3392.41,15,3792.7,2025-09,0.8333,0.4818,25,30,181.36,,0,0.89,berlinda,400.28999999999996,0.0,,,,,Baixa,🔴 Abaixo inviável
VDI0401,Guarapari-Nova_Guarapari-apartamento-SUP-4Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Meaípe",7,77,4530.2,37,5298.9,2025-09,0.6957,0.5054,16,30,351.94,,0,0.85,berlinda,768.6999999999998,0.0,,,,,Baixa,🔴 Abaixo inviável
GDP0107,Brasilia-Asa_Sul-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Sul",2,584,3907.6,122,3724.87,2025-09,0.9286,0.7583,26,30,204.46,,0,1.05,berlinda,-182.73000000000002,0.0,,,,,Baixa,🟡 Acima sem ação
HAL103,Florianopolis-Novo_Campeche-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",1,759,3814.06,43,3841.15,2025-09,0.6897,0.5986,20,30,237.45,242.0,3,0.99,berlinda,27.090000000000146,1.0,4540.0599999999995,4314.7822,1.7067232469442826,29.86111111111111,Baixa,🟢 Abaixo viável
RMI0007,Florianopolis-Ingleses_Praia-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,619,2555.5,31,2344.56,2025-09,0.7333,0.329,22,30,149.59,140.0,1,1.09,berlinda,-210.94000000000005,-1.0,2695.5,2658.162,12.595796226157576,84.95370370370371,Crítica,🟢 Acima com folga
SPJ0402,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,324,3395.25,15,3792.7,2025-09,0.8333,0.4818,25,30,165.24,132.0,2,0.9,berlinda,397.4499999999998,4.0,3659.25,3615.2412,3.4581828249004656,32.63888888888889,Baixa,🟠 Abaixo precisa esforço
ZNB1304,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,111,2689.16,201,2862.8,2025-09,0.7,0.5422,21,30,179.48,150.0,1,0.94,berlinda,173.64000000000033,2.0,2839.16,2794.16,4.549042895067774,37.96296296296296,Baixa,🟠 Abaixo precisa esforço
CPM0303,Sao_Paulo-Pinheiros-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pinheiros",1,125,4029.08,393,4152.46,2025-09,0.8621,0.6551,25,30,230.52,,0,0.97,berlinda,123.38000000000011,0.0,,,,,Baixa,🔴 Abaixo inviável
ELF0407,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",0,111,1491.45,20,1429.7,2025-09,0.3333,0.2367,10,30,201.0,183.0,1,1.04,berlinda,-61.75,-0.0,1674.45,1552.4439,-7.903930894593271,10.416666666666668,Baixa,🟡 Acima com risco
MDO201,Florianopolis-Jurere_Tradicional-apartamento-JR-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,880,3883.62,15,3915.53,2025-09,0.6667,0.3859,20,30,252.76,167.0,3,0.99,berlinda,31.91000000000031,1.0,4384.62,4217.6367,1.3609830597645916,29.166666666666668,Baixa,🟢 Abaixo viável
OCB0204,Salvador-Barra-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,46,3582.09,107,3680.83,2025-09,0.7667,0.5978,23,30,209.87,234.0,1,0.97,berlinda,98.73999999999978,1.0,3816.09,3761.4978,6.2771603143856005,54.166666666666664,Média,🟢 Abaixo viável
RFM0035,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-2Q,Carteira 2,BA,"Santa Cruz Cabrália, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",2,180,2702.15,23,2921.45,2025-09,0.5714,0.5633,16,30,175.84,164.0,2,0.92,berlinda,219.29999999999973,2.0,3030.15,2889.5692,6.155368053535053,52.31481481481482,Média,🟠 Abaixo precisa esforço
SSG0225,Florianopolis-UFSC-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Córrego Grande",3,860,1587.15,15,1825.82,2025-09,0.3704,0.524,10,30,204.1,184.6,5,0.87,berlinda,238.66999999999985,2.0,2510.15,1929.0292000000002,12.065395822151137,83.56481481481481,Crítica,🟢 Abaixo viável
TXP1410,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,718,3030.42,140,2762.08,2025-09,0.7,0.6003,21,30,202.62,207.0,1,1.1,berlinda,-268.34000000000015,-1.0,3237.42,3175.32,20.11034437814981,95.13888888888889,Crítica,🟢 Acima com folga
CAC0301,Florianopolis-Ingleses_Praia-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,293,2680.11,28,2474.9,2025-09,0.7333,0.3303,22,30,153.77,153.5,4,1.08,berlinda,-205.21000000000004,-1.0,3294.11,3130.3562,12.72767990625884,85.41666666666666,Crítica,🟢 Acima com folga
CNB007,Especial-CNB-casa-TOP-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",3,535,5806.39,14,5600.08,2025-09,0.3333,0.6068,9,30,840.89,414.0,3,1.04,berlinda,-206.3100000000004,-0.0,7048.39,6220.3486,-15.2519856859188,2.5462962962962963,Baixa,🟢 Acima com folga
NWT0812,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,125,4531.83,34,4405.55,2025-09,0.6552,0.6132,19,30,301.79,280.0,5,1.03,berlinda,-126.27999999999975,-0.0,5931.83,5449.11,-8.025876451294373,9.953703703703704,Baixa,🟢 Acima com folga
CVKB0006,São_Miguel_dos_Milagres-Geral-apartamento-SUP-1Q,Carteira 2,AL,"São Miguel dos Milagres, AL","São Miguel dos Milagres, AL, Centro",0,347,4363.55,15,4098.27,2025-09,0.5333,0.523,16,30,314.5,187.0,2,1.06,berlinda,-265.27999999999975,-1.0,4737.55,4563.0042,12.104463590734612,83.79629629629629,Crítica,🟢 Acima com folga
DNAB1503,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",2,711,2728.18,140,2762.08,2025-09,0.7143,0.6003,20,30,177.3,186.75,4,0.99,berlinda,33.90000000000009,1.0,3475.18,3261.7621,2.292049832010665,31.01851851851852,Baixa,🟢 Abaixo viável
EUB1006,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,201,2464.27,201,2862.8,2025-09,0.7,0.5422,21,30,160.81,150.0,2,0.86,berlinda,398.5300000000002,3.0,2764.27,2674.27,6.960493223417637,60.64814814814815,Média,🟠 Abaixo precisa esforço
REH0203,Florianopolis-Barra_da_Lagoa-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Barra da Lagoa",0,5,3215.76,32,3028.55,2025-09,0.7333,0.5146,22,30,183.59,194.0,2,1.06,berlinda,-187.21000000000004,-0.0,3603.76,3500.2804,-11.992121642370112,4.861111111111112,Baixa,🟢 Acima com folga
SPJ0205,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,456,3680.96,15,3792.7,2025-09,0.8667,0.4818,26,30,168.18,130.0,1,0.97,berlinda,111.73999999999978,1.0,3810.96,3793.631,3.8300419226408553,34.49074074074074,Baixa,🟢 Abaixo viável
DPR0006,Balneario_Camboriu-Sul-apartamento-JR-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Barra",0,174,1690.9,27,1554.28,2025-09,0.5667,0.4951,17,30,121.24,113.6,5,1.09,berlinda,-136.62000000000012,-1.0,2258.9,2012.7856000000002,9.98535141673316,75.92592592592592,Média,🟢 Acima com folga
ILC2415,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,766,6580.47,27,7153.6,2025-09,0.7667,0.7981,23,30,368.13,310.0,2,0.92,berlinda,573.1300000000001,2.0,7200.47,7055.8240000000005,12.418243961082533,84.49074074074075,Crítica,🟠 Abaixo precisa esforço
LUP0302,Barra_Velha-Itajuba-apartamento-SUP-3Q,Carteira 3,SC,"Barra Velha, SC","Barra Velha, SC, Itajubá",0,17,1506.9,24,1427.19,2025-09,0.5,0.2387,15,30,146.67,,0,1.06,berlinda,-79.71000000000004,0.0,,,,,Baixa,🟡 Acima sem ação
RHL0302,Florianopolis-Ingleses_Centro-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",5,210,3346.7,34,3474.5,2025-09,0.76,0.4322,19,30,250.42,200.0,2,0.96,berlinda,127.80000000000018,1.0,3746.7,3650.7,7.356454166067071,63.888888888888886,Média,🟢 Abaixo viável
SDR007,Florianopolis-Lagoa-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",0,1510,1464.75,22,1476.18,2025-09,0.6,0.5225,18,30,114.28,115.6,5,0.99,berlinda,11.430000000000064,1.0,2042.75,1811.55,0.8950859651262091,28.703703703703702,Baixa,🟢 Abaixo viável
TBS106,Florianopolis-Novo_Campeche-apartamento-MASTER-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",2,888,4800.3,47,4379.63,2025-09,0.7857,0.5178,22,30,289.68,330.0,3,1.1,berlinda,-420.6700000000001,-1.0,5790.3,5578.143,31.696992668330434,98.37962962962963,Crítica,🟢 Acima com folga
TXP1804,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,711,2715.81,140,2762.08,2025-09,0.7,0.6003,21,30,188.52,216.2,5,0.98,berlinda,46.26999999999998,1.0,3796.81,3472.5099999999998,3.6217538956148974,33.101851851851855,Baixa,🟢 Abaixo viável
VPD0605,Florianopolis-Beira_Mar-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Agronômica",1,139,4784.31,16,5315.98,2025-09,0.931,0.7057,27,30,239.11,,0,0.9,berlinda,531.6699999999992,0.0,,,,,Baixa,🔴 Abaixo inviável
CED0107,Brasilia-Asa_Sul-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Setor Sudoeste",4,4,3763.93,122,3724.87,2025-09,0.9615,0.7583,25,30,217.16,,0,1.01,berlinda,-39.059999999999945,0.0,,,,,Baixa,🟡 Acima sem ação
CNB006,Especial-CNB-casa-TOP-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",1,535,6000.07,14,5600.08,2025-09,0.3103,0.6068,9,30,843.67,414.0,3,1.07,berlinda,-399.9899999999998,-0.0,7242.07,6385.4626,-29.570266853330647,0.23148148148148145,Baixa,🟢 Acima com folga
CZZ0504,Urubici-Geral-apartamento-SUP-1Q,Especial,SC,"Urubici, SC","Urubici, SC, Centro",0,165,1838.23,53,2228.74,2025-09,0.4667,0.2369,14,30,174.0,162.0,3,0.82,berlinda,390.50999999999976,3.0,2324.23,2065.0462,9.461642004002254,73.61111111111111,Média,🟠 Abaixo precisa esforço
IAA0503,Recife-Boa_Viagem-apartamento-TOP-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",0,537,4214.77,52,4926.59,2025-09,0.8,0.7285,24,30,241.92,,0,0.86,berlinda,711.8199999999997,0.0,,,,,Baixa,🔴 Abaixo inviável
IDO207,Florianopolis-Canajure-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",9,406,3085.34,15,3060.0,2025-09,0.9048,0.4333,19,30,210.0,,0,1.01,berlinda,-25.340000000000146,0.0,,,,,Baixa,🟡 Acima sem ação
SMT0505,Salvador-Boca_do_Rio-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Jardim Armação",9,26,3494.78,11,3410.2,2025-09,1.0,0.6689,21,30,226.86,,0,1.02,berlinda,-84.58000000000038,0.0,,,,,Baixa,🟡 Acima sem ação
SOA0506,Salvador-Boca_do_Rio-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",0,384,2156.07,24,2364.31,2025-09,0.6,0.6295,18,30,135.17,131.0,1,0.91,berlinda,208.23999999999978,2.0,2287.07,2234.67,5.769006602349093,48.148148148148145,Baixa,🟠 Abaixo precisa esforço
HOA0906,Salvador-Ondina_Rio_Vermelho-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Ondina",2,224,2556.68,36,2915.05,2025-09,0.6429,0.5788,18,30,214.11,229.2,5,0.88,berlinda,358.37000000000035,2.0,3702.68,3293.4434,14.088678410318876,89.35185185185185,Crítica,🟢 Abaixo viável
ILC4115,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",2,1596,7303.46,27,7153.6,2025-09,0.9286,0.7981,26,30,364.5,,0,1.02,berlinda,-149.85999999999967,0.0,,,,,Baixa,🟡 Acima sem ação
NBL0606,Porto_Alegre-Jardim_Botanico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Santa Cecília",0,605,2206.7,55,2665.6,2025-09,0.6,0.6023,18,30,150.17,136.67,3,0.83,berlinda,458.9000000000001,4.0,2616.71,2452.7059999999997,5.882152517256907,49.53703703703704,Baixa,🟠 Abaixo precisa esforço
