listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,dias_pmin,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade,dias_disponiveis,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,faixa_prioridade,status_operacional,score_risco_bruto
VLPC0103,Mata_de_Sao_Joao-Praia_do_Forte-apartamento-SUP-2Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Centro",4,261,5236.8,27,6226.37,2025-11,0.7692,0.5918,20,30,320.05,281.0,1,0,2025-11-26,0.84,1280.2,989.5699999999997,berlinda,1,4.0,5517.8,5452.9452,11.164979353941378,70.90163934426229,Alta,🟠 Abaixo precisa esforço,
EVA806,Florianopolis-Centrao-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,505,3509.37,126,3992.03,2025-11,0.6667,0.5806,20,30,199.55,145.5,2,0,2025-11-26,0.88,0.0,482.6600000000003,berlinda,2,4.0,3800.37,3703.3797,4.397952294947686,17.21311475409836,Baixa,🟠 Abaixo precisa esforço,
ISM0806,Sao_Paulo-Moema-apartamento-SUP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Indianópolis",1,271,3942.47,609,4291.44,2025-11,0.6897,0.706,20,30,217.73,,0,0,2025-11-26,0.92,217.73,348.9699999999998,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
NIK0504,Sao_Paulo-Bela_Vista-apartamento-SUP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Bela Vista",0,53,3398.93,606,4211.74,2025-11,0.7,0.7403,21,30,183.62,,0,0,2025-11-26,0.81,0.0,812.81,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
RGF1406,Salvador-Flamengo-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Itapuã",0,131,3279.97,33,3562.1,2025-11,0.7333,0.6897,22,30,169.59,170.0,2,0,2025-11-26,0.92,0.0,282.1300000000001,berlinda,2,2.0,3619.97,3529.292,6.732278711995736,46.72131147540984,Média,🟠 Abaixo precisa esforço,
OBP0303,Penha-Beto_Carrero-apartamento-MASTER-2Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",0,352,4889.96,27,5080.45,2025-11,0.6,0.3964,18,30,322.83,302.67,3,0,2025-11-26,0.96,0.0,190.48999999999978,berlinda,3,1.0,5797.97,5434.766,11.348523910283527,72.1311475409836,Alta,🟢 Abaixo viável,
ELU0311,Especial-JPR-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,598,5363.57,18,6452.9,2025-11,0.5333,0.7103,16,30,423.63,233.5,2,0,2025-11-26,0.83,0.0,1089.33,berlinda,2,5.0,5830.57,5612.621099999999,7.883542438283563,58.19672131147541,Alta,🟠 Abaixo precisa esforço,
GRB0917,Porto_Alegre-Auxiliadora-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Rio Branco",0,353,2943.75,102,3292.0,2025-11,0.7667,0.662,23,30,151.78,150.0,1,0,2025-11-26,0.89,0.0,348.25,berlinda,1,3.0,3093.75,3058.755,5.289337788578371,31.967213114754102,Média,🟠 Abaixo precisa esforço,
PPE0302,Sao_Paulo-Brooklin-apartamento-SUP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Brooklin Novo",7,85,4338.97,296,4541.67,2025-11,0.8696,0.7345,20,30,231.8,,0,0,2025-11-26,0.96,1622.6000000000001,202.69999999999982,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
UPP0512,Curitiba-Centro-apartamento-JR-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Alto da XV",0,17,2471.87,291,2530.45,2025-11,0.7,0.7042,21,30,146.62,130.0,4,0,2025-11-26,0.98,0.0,58.57999999999993,berlinda,4,1.0,2991.87,2835.87,3.0095042383765698,4.918032786885246,Baixa,🟢 Abaixo viável,
CVE402,Guarapari-Praia_do_Morro-apartamento-JR-3Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Praia do Morro",4,620,1733.19,55,1912.5,2025-11,0.3462,0.4163,9,30,219.56,148.75,4,0,2025-11-26,0.91,878.24,179.30999999999995,berlinda,4,2.0,2328.19,1939.179,6.973166666666664,49.59016393442623,Média,🟢 Abaixo viável,
IBY1613,Sao_Paulo-Moema-apartamento-TOP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Indianópolis",1,269,5209.25,109,5740.23,2025-11,0.8966,0.7825,26,30,240.69,,0,0,2025-11-26,0.91,240.69,530.9799999999996,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
NXO0603,Sao_Paulo-Bela_Vista-apartamento-SUP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Consolação",0,444,3897.84,606,4211.74,2025-11,0.8333,0.7403,25,30,197.76,,0,0,2025-11-26,0.93,0.0,313.89999999999964,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
ILC4112,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,815,10118.65,17,10796.7,2025-11,0.7,0.6813,21,30,677.76,,0,0,2025-11-26,0.94,0.0,678.0500000000011,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
NWT1313,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,289,4805.02,43,5085.72,2025-11,0.5333,0.6669,16,30,371.44,330.0,1,9,2025-11-26,0.94,0.0,280.6999999999998,berlinda,1,1.0,5135.02,4981.009,18.213940209055934,88.52459016393442,Crítico,🟠 Abaixo precisa esforço,
SOA0510,Salvador-Boca_do_Rio-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",0,274,3295.31,17,3694.67,2025-11,0.6333,0.7248,19,30,203.89,144.0,1,0,2025-11-26,0.89,0.0,399.3600000000001,berlinda,1,3.0,3439.31,3386.5052,5.1883605301691365,30.737704918032787,Média,🟠 Abaixo precisa esforço,
JBV108,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",1,1704,10598.3,34,11660.99,2025-11,0.7931,0.7597,23,30,595.74,,0,0,2025-11-26,0.91,595.74,1062.6900000000005,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
SCO0016,Florianopolis-Campeche-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,207,3169.57,35,3311.0,2025-11,0.7,0.6935,21,30,202.67,146.0,1,0,2025-11-26,0.96,0.0,141.42999999999984,berlinda,1,1.0,3315.57,3271.77,6.23641800060404,42.21311475409836,Média,🟠 Abaixo precisa esforço,
PDAA0611,Camaçari-Jacuipe-casa-SUP-3Q,Carteira 2,BA,"Camaçari, BA","Camaçari, BA, Barra do Jacuípe",7,708,4241.45,14,5080.36,2025-11,0.4348,0.4839,10,30,491.0,455.0,4,26,2025-11-26,0.83,3437.0,838.9099999999999,berlinda,4,2.0,6061.45,5032.786,37.566634057429,97.1311475409836,Crítico,🟠 Abaixo precisa esforço,
SOA0406,Salvador-Boca_do_Rio-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",1,148,2886.65,34,3140.34,2025-11,0.7931,0.6992,23,30,151.3,,0,0,2025-11-26,0.92,151.3,253.69000000000005,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
SPJ0503,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,382,6088.0,17,6230.75,2025-11,0.8667,0.7162,26,30,307.19,,0,0,2025-11-26,0.98,0.0,142.75,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
STA0305,Gramado-Centro-apartamento-TOP-1Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",1,78,7923.24,27,8121.75,2025-11,0.8966,0.7301,26,30,418.0,,0,0,2025-11-26,0.98,418.0,198.51000000000022,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
TPS211,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,809,4051.73,28,4125.61,2025-11,0.7,0.596,21,30,809.24,225.0,1,0,2025-11-26,0.98,0.0,73.87999999999965,berlinda,1,1.0,4276.73,4209.23,4.029222345301638,12.704918032786885,Baixa,🟢 Abaixo viável,
WBU2607,Goiania-Central-apartamento-TOP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Marista",0,747,3052.1,55,3340.68,2025-11,0.6333,0.5999,19,30,196.11,203.0,1,18,2025-11-26,0.91,0.0,288.5799999999999,berlinda,1,2.0,3255.1,3180.6599,8.767936468024471,61.885245901639344,Alta,🟠 Abaixo precisa esforço,
DAL312,Canela-Geral-apartamento-TOP-1Q,Carteira 4,RS,"Canela, RS","Canela, RS, São José",0,754,4299.37,23,4535.6,2025-11,0.6333,0.6179,19,30,277.84,,0,0,2025-11-26,0.95,0.0,236.23000000000047,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
NWT0312,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",2,320,4606.57,43,5085.72,2025-11,0.6071,0.6669,17,30,311.94,280.0,1,0,2025-11-26,0.91,623.88,479.15000000000055,berlinda,1,2.0,4886.57,4776.558,13.190069449360184,77.04918032786885,Alta,🟠 Abaixo precisa esforço,
OKA206,Florianopolis-Campeche-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",14,35,3586.99,25,4062.35,2025-11,1.0,0.6278,16,30,269.44,,0,0,2025-11-26,0.88,3772.16,475.3600000000001,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
TCO1005,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,86,2340.28,79,2397.11,2025-11,0.7,0.633,21,30,122.35,,0,0,2025-11-26,0.98,0.0,56.82999999999993,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
CSE0102,Florianopolis-Canasvieiras_Meio-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",11,423,4870.46,33,5187.42,2025-11,0.7368,0.4398,14,30,403.5,,0,14,2025-11-26,0.94,4438.5,316.96000000000004,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
JBV207,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",3,422,10311.44,34,11660.99,2025-11,0.7407,0.7597,20,30,662.4,621.0,2,0,2025-11-26,0.88,1987.1999999999998,1349.5499999999993,berlinda,2,3.0,11553.44,11231.3894,23.956529419886294,91.80327868852459,Crítico,🟠 Abaixo precisa esforço,
NWT0714,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,186,4944.25,43,5085.72,2025-11,0.6333,0.6669,19,30,327.58,,0,0,2025-11-26,0.97,0.0,141.47000000000025,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
NWT0812,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,186,4911.88,43,5085.72,2025-11,0.6,0.6669,18,30,325.94,280.0,1,0,2025-11-26,0.97,0.0,173.84000000000015,berlinda,1,1.0,5191.88,5079.88,9.570955538252212,65.1639344262295,Alta,🟠 Abaixo precisa esforço,
VNO1417,Sao_Paulo-Republica-apartamento-SUP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Consolação",2,124,3113.36,473,3655.43,2025-11,0.8929,0.773,25,30,157.6,,0,0,2025-11-26,0.85,315.2,542.0699999999997,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
JBV134,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",4,1971,9054.22,26,10509.34,2025-11,0.9231,0.732,24,30,459.83,,0,0,2025-11-26,0.86,1839.32,1455.1200000000008,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
MGI0068,Porto_Seguro-Pitinga-casa-TOP-3Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Alto da Pitinga",2,54,2958.48,9,3661.85,2025-11,0.1429,0.3579,4,30,1105.0,800.0,4,25,2025-11-26,0.81,2210.0,703.3699999999999,berlinda,4,1.0,6158.48,3415.76,153.66440460423004,99.59016393442623,Crítico,🟠 Abaixo precisa esforço,
SHA0104,Balneario_Picarras-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Centro",7,45,1762.85,86,1780.79,2025-11,0.6522,0.3791,15,30,144.2,115.0,1,0,2025-11-26,0.99,1009.3999999999999,17.940000000000055,berlinda,1,1.0,1877.85,1837.8529999999998,1.1585307644360123,1.2295081967213115,Baixa,🟢 Abaixo viável,
CCI003,Florianopolis-Ingleses_Norte-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1041,5352.75,21,5532.65,2025-11,0.6667,0.6365,20,30,360.8,,0,0,2025-11-26,0.97,0.0,179.89999999999964,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
CMV004,Marau-Barra_Grande-casa-TOP-4Q,Carteira 2,BA,"Maraú, BA","Maraú, BA, Barra Grande",6,477,7738.15,7,8070.68,2025-11,0.5833,0.5176,14,30,704.64,619.5,4,0,2025-11-26,0.96,4227.84,332.53000000000065,berlinda,4,1.0,10216.15,9183.5674,25.52478043981429,93.44262295081968,Crítico,🟢 Abaixo viável,
NOA0704,Sao_Paulo-Santo_Amaro-apartamento-SUP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Santo Amaro",0,400,3288.31,157,4015.14,2025-11,0.7,0.6758,21,30,194.0,145.0,1,0,2025-11-26,0.82,0.0,726.8299999999999,berlinda,1,6.0,3433.31,3389.81,4.374706319912464,16.39344262295082,Baixa,🟠 Abaixo precisa esforço,
PSO0906,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,101,2254.98,18,2280.04,2025-11,0.4333,0.4976,13,30,186.57,138.0,1,0,2025-11-26,0.99,0.0,25.059999999999945,berlinda,1,1.0,2392.98,2314.7754,1.5167628638094035,1.639344262295082,Baixa,🟢 Abaixo viável,
IAA1002,Recife-Boa_Viagem-apartamento-TOP-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",0,598,4618.2,40,4981.09,2025-11,0.8333,0.8401,25,30,230.56,,0,0,2025-11-26,0.93,0.0,362.8900000000003,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
NDE0003,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ribeirão da Ilha",1,206,2680.63,28,3106.87,2025-11,0.5172,0.695,15,30,216.27,153.0,1,0,2025-11-26,0.86,216.27,426.2399999999998,berlinda,1,3.0,2833.63,2759.7616000000003,6.996829606645912,50.409836065573764,Alta,🟠 Abaixo precisa esforço,
NWT1113,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",2,288,4966.34,43,5085.72,2025-11,0.6786,0.6669,19,30,324.11,307.5,2,0,2025-11-26,0.98,648.22,119.38000000000011,berlinda,2,1.0,5581.34,5383.679,7.218122507727526,53.278688524590166,Alta,🟢 Abaixo viável,
TCO0712,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,555,2295.3,79,2397.11,2025-11,0.7,0.633,21,30,125.71,120.0,1,0,2025-11-26,0.96,0.0,101.80999999999995,berlinda,1,1.0,2415.3,2379.3,5.096637200629088,27.459016393442624,Média,🟠 Abaixo precisa esforço,
ERM0102,Balneario_Camboriu-Centro-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",5,25,3882.51,88,4414.18,2025-11,0.8,0.5257,20,30,232.95,,0,0,2025-11-26,0.88,1164.75,531.6700000000001,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
JBM201,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1971,5890.07,20,6835.63,2025-11,0.6,0.7118,18,30,412.94,490.75,4,0,2025-11-26,0.86,0.0,945.5600000000004,berlinda,4,2.0,7853.07,7067.87,33.94226794018987,95.90163934426229,Crítico,🟢 Abaixo viável,
MADB1005,Aguas_Claras-Geral-apartamento-JR-1Q,Carteira 1_sys-price,DF,"Águas Claras, DF","Brasília, DF, Águas Claras",0,767,2544.6,100,2913.42,2025-11,0.6667,0.7918,20,30,150.35,165.25,4,0,2025-11-26,0.87,0.0,368.82000000000016,berlinda,4,3.0,3205.6,2985.2887,6.973191300945283,50.0,Alta,🟢 Abaixo viável,
NWT1115,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",2,150,4586.37,43,5085.72,2025-11,0.5357,0.6669,15,30,369.73,280.0,1,0,2025-11-26,0.9,739.46,499.35000000000036,berlinda,1,2.0,4866.37,4736.366,13.746136240296368,77.8688524590164,Alta,🟠 Abaixo precisa esforço,
ODM1203,Sao_Paulo-Mariana-apartamento-SUP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Vila Mariana",2,39,2944.16,175,3677.1,2025-11,0.7857,0.6747,22,30,159.86,,0,0,2025-11-26,0.8,319.72,732.94,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
PUQ0208,Sao_Paulo-Pompeia-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Perdizes",0,199,3588.89,71,3886.2,2025-11,0.8333,0.5906,25,30,175.8,137.0,1,0,2025-11-26,0.92,0.0,297.30999999999995,berlinda,1,3.0,3725.89,3703.0521,3.493684490419089,8.19672131147541,Baixa,🟠 Abaixo precisa esforço,
SLI0703,Maceio-Ponta_Verde-apartamento-SUP-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Ponta Verde",3,40,4237.97,213,4430.72,2025-11,0.963,0.7879,26,30,198.27,,0,0,2025-11-26,0.96,594.8100000000001,192.75,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
TPS203,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,872,3603.78,28,4125.61,2025-11,0.6,0.596,18,30,237.0,208.5,4,0,2025-11-26,0.87,0.0,521.8299999999995,berlinda,4,3.0,4437.780000000001,4104.18,8.790744883786878,62.295081967213115,Alta,🟠 Abaixo precisa esforço,
ETI0724,Maceio-Ponta_Verde-apartamento-TOP-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Ponta Verde",0,310,4869.39,126,5016.81,2025-11,0.9333,0.7833,28,30,234.64,,0,0,2025-11-26,0.97,0.0,147.42000000000007,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
EJO0403,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",1,393,3253.63,73,3552.69,2025-11,0.7931,0.6613,23,30,167.39,110.0,3,0,2025-11-26,0.92,167.39,299.05999999999995,berlinda,3,3.0,3583.63,3515.353,3.0865438114030015,5.737704918032787,Baixa,🟠 Abaixo precisa esforço,
EMR302,Florianopolis-Jurere_Internacional-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",1,947,5144.92,28,6061.24,2025-11,0.6207,0.5982,18,30,325.61,251.0,1,0,2025-11-26,0.85,325.61,916.3199999999997,berlinda,1,4.0,5395.92,5300.7157,9.486355927170017,64.75409836065575,Alta,🟠 Abaixo precisa esforço,
VLO0504,Florianopolis-Jurere_Longe-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",5,358,7394.1,15,9077.58,2025-11,0.64,0.7038,16,30,526.12,450.0,1,0,2025-11-26,0.81,2630.6,1683.4799999999996,berlinda,1,4.0,7844.1,7682.1,20.86365529138823,90.98360655737704,Crítico,🟠 Abaixo precisa esforço,
BIA035,Sao_Paulo-Moema-apartamento-TOP-2Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Indianópolis",0,430,8360.21,21,9236.14,2025-11,0.8667,0.7753,26,30,394.15,,0,0,2025-11-26,0.91,0.0,875.9300000000003,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
BRR0097,Porto_Belo-Geral-casa-JR-3Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, Perequê",10,675,1904.46,41,2335.8,2025-11,0.55,0.4986,11,30,211.64,,0,0,2025-11-26,0.82,2116.3999999999996,431.34000000000015,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
CMP0002,Florianopolis-Campeche-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,162,2108.76,27,2160.61,2025-11,0.5667,0.6529,17,30,158.29,154.0,4,0,2025-11-26,0.98,0.0,51.84999999999991,berlinda,4,1.0,2724.76,2457.8472,3.6956692785833565,10.245901639344263,Baixa,🟢 Abaixo viável,
